eval_abs_qs_difference,total timesteps,eval_time_elapsed,eval_ep_rewmean,eval mean 100 episode reward,eval_discount_q,eval_qs_difference,eval_qs,eval_eplenmean,qs_abs_difference,ep_rewmean,update_time,discount_q,n_updates,eplenmean,qs_difference,act_time,train_time,current_lr,fps,time_elapsed,mean 100 episode reward,qs_mean,episodes,env_time,qfs_loss,q_grad_norm
,13446,,,,,,,,3.289132930701411,1.03107043,90,-0.8813966924991306,0,20.97,3.289132930701411,1,0,0.0003,121,110,1.0,1.1103443,660,14,,
,13532,,,,,,,,2.53951598561586,0.87810927,91,-0.4430319813434198,0,20.93,2.53951598561586,1,0,0.0003,120,111,0.9,0.92402816,664,14,,
,13656,,,,,,,,8.201336968089057,1.27341811,92,9.30710812084849,0,21.51,-8.132258612462245,1,0,0.0003,120,113,1.3,0.93100107,668,14,,
,13753,,,,,,,,4.388274588460974,1.4182487999999998,93,6.320817007648912,0,21.96,-3.765131369912146,1,0,0.0003,120,114,1.4,0.85708445,672,14,,
,13836,,,,,,,,4.001773826227622,1.5799971,95,2.716967075356363,0,22.27,3.1399177295199427,1,0,0.0003,119,115,1.6,0.7623858,676,14,,
,13961,,,,,,,,3.898455169616746,1.7964934500000005,96,3.2592242351037726,0,22.16,1.9457569638790826,1,0,0.0003,119,117,1.8,0.82936984,680,14,,
,14031,,,,,,,,1.6512565188578652,1.7339184200000002,97,0.4423882123205029,0,21.73,1.636721475789404,1,0,0.0003,118,118,1.7,1.1054906,684,15,,
,14125,,,,,,,,5.7704319827617105,1.7206495199999998,98,-3.0979162085947736,0,21.93,5.7704319827617105,1,0,0.0003,118,119,1.7,0.7040685,688,15,,
,14210,,,,,,,,4.615458648224024,1.8071908100000003,99,-0.38137645532869513,0,22.04,4.615458648224024,1,0,0.0003,117,120,1.8,0.89897555,692,15,,
,14322,,,,,,,,9.329627509903693,1.66533877,100,8.113522972415184,0,22.03,-9.329627509903693,1,0,0.0003,117,122,1.7,0.83469826,696,15,,
,14405,,,,,,,,3.589860867999843,1.8569314799999999,102,-0.7499752638235224,0,21.96,3.589860867999843,1,0,0.0003,116,123,1.9,1.145291,700,15,,
,14489,,,,,,,,3.327916689952255,1.98418849,102,1.1207195895142636,0,21.84,3.262920424842681,1,0,0.0003,117,123,2.0,0.8529473,704,15,,
,14554,,,,,,,,2.0915869239504365,1.9346102199999995,103,-0.3026372215745763,0,21.71,2.0915869239504365,1,0,0.0003,116,124,1.9,1.0014079,708,15,,
,14614,,,,,,,,1.5883839189494209,1.8271929699999998,104,4.561372118748027,0,21.62,-0.8511040771721683,1,0,0.0003,116,125,1.8,0.9984075,712,15,,
,14686,,,,,,,,3.6191323907796464,1.8969676400000004,104,8.415011817597758,0,21.65,-1.3787263037373885,1,0,0.0003,116,125,1.9,0.77137053,716,15,,
,14776,,,,,,,,0.9080681235619664,2.21392957,105,0.1795612142748233,0,21.65,0.8819483185971488,1,0,0.0003,116,127,2.2,0.9572995,720,15,,
,14864,,,,,,,,4.743691599003153,2.5196220400000002,106,8.76475037913846,0,21.66,-4.172728996893067,1,0,0.0003,115,128,2.5,0.92511356,724,15,,
,14966,,,,,,,,2.192898162054836,2.67279743,107,3.0960364928339494,0,21.89,-1.1613518309493414,1,0,0.0003,115,129,2.7,0.79289806,728,15,,
,15026,,,,,,,,2.258333769193545,2.5478435,108,0.7364284041595401,0,21.71,2.258333769193545,1,0,0.0003,114,130,2.5,1.0172681,732,15,,
,15103,,,,,,,,2.753270300294185,2.69024223,110,0.002753581324390776,0,21.84,2.753270300294185,1,0,0.0003,114,132,2.7,0.79562706,736,15,,
,15174,,,,,,,,1.5753875920337435,2.5526979800000005,110,2.8519233669284905,0,21.37,-1.4599627548710155,1,0,0.0003,114,132,2.6,0.8654626,740,15,,
,15228,,,,,,,,2.7218932695094864,2.44205494,111,0.014321263959348504,0,20.73,2.7218932695094864,1,0,0.0003,113,133,2.4,0.9427096,744,15,,
,15298,,,,,,,,2.2821560652870216,2.49920797,111,-0.5054165050703996,0,20.86,2.2821560652870216,1,0,0.0003,114,133,2.5,0.7654566,748,16,,
,15362,,,,,,,,3.0022255495115004,2.5229744899999997,112,1.066347572592275,0,20.7,2.8581714591438487,1,0,0.0003,113,135,2.5,0.8386681,752,16,,
,15454,,,,,,,,8.071256999125987,2.49417257,114,-2.7252407368636913,0,20.86,8.071256999125987,1,0,0.0003,113,136,2.5,0.96046454,756,16,,
,15540,,,,,,,,4.7190906900906375,2.6327133400000005,115,5.665091324407907,0,20.94,-4.677354277414823,1,0,0.0003,112,137,2.6,0.78065574,760,16,,
,15598,,,,,,,,4.632721899090145,2.66388231,115,-1.8910866606600776,0,20.66,4.632721899090145,1,0,0.0003,113,137,2.7,0.8757474,764,16,,
,15668,,,,,,,,3.7875049451872256,2.10249551,116,-2.366217847231094,0,20.12,3.7875049451872256,1,0,0.0003,112,139,2.1,0.6058678,768,16,,
,15748,,,,,,,,1.427567978166979,2.0298689900000007,118,2.397018965843979,0,19.95,0.2201188330740307,1,0,0.0003,111,140,2.0,0.9460614,772,16,,
,15886,,,,,,,,1.6453680633206365,2.3939883,119,0.9951177729848728,0,20.5,0.5459212079968675,1,0,0.0003,111,142,2.4,0.89099914,776,16,,
,15958,,,,,,,,3.3625712978152933,2.0809998100000002,120,-0.965067795843157,0,19.97,3.3625712978152933,1,0,0.0003,111,143,2.1,0.8446943,780,16,,
,16054,,,,,,,,0.8617017350348691,2.22815839,121,1.3010671417922315,0,20.23,-0.025019583639740862,1,0,0.0003,110,144,2.2,0.93977535,784,16,,
,16128,,,,,,,,1.3083107623699333,2.3659496200000008,122,2.837435232248975,0,20.03,0.2503380373972132,1,0,0.0003,110,146,2.4,0.82343507,788,16,,
,16209,,,,,,,,6.5667369344723205,2.2877137400000005,124,-4.146748273102043,0,19.99,6.5667369344723205,1,0,0.0003,109,147,2.3,0.8503191,792,16,,
,16296,,,,,,,,1.4253493598306302,2.130651200000001,124,1.1187109099223052,0,19.74,1.2098830636847249,1,0,0.0003,110,147,2.1,0.86715454,796,16,,
,16398,,,,,,,,5.630728176285832,2.1466159700000005,125,1.7581796880349636,0,19.93,5.079011717423547,1,0,0.0003,109,149,2.1,0.7809888,800,16,,
,16456,,,,,,,,3.2369858599616705,2.0173524600000006,126,-1.5388146826924345,0,19.67,3.2369858599616705,1,0,0.0003,109,150,2.0,1.2479012,804,17,,
,16522,,,,,,,,3.6264607184208804,1.9898156200000003,128,-0.3534223584943713,0,19.68,3.6264607184208804,1,0,0.0003,108,151,2.0,1.0688999,808,17,,
,16608,,,,,,,,0.9848879430611106,2.079351,129,1.3569045038139411,0,19.94,-0.25975295957604316,1,0,0.0003,108,153,2.1,0.88645864,812,17,,
,16675,,,,,,,,4.382362580156938,1.98446527,129,-1.301241956352895,0,19.89,4.382362580156938,1,0,0.0003,108,153,2.0,0.91854566,816,17,,
,16789,,,,,,,,3.8253251569898543,2.2045689,130,3.840505201902468,0,20.13,-3.7858890375638925,1,0,0.0003,108,154,2.2,1.0031801,820,17,,
,16912,,,,,,,,0.7620033493291013,2.31313749,133,1.3002294092069524,0,20.48,-0.48394553994432243,1,0,0.0003,107,157,2.3,0.96259105,824,17,,
,17011,,,,,,,,1.9760654230648962,2.09375134,135,2.7960359049240027,0,20.45,-1.6501135990283904,1,0,0.0003,106,159,2.1,0.8284224,828,17,,
,17102,,,,,,,,1.3682338790285145,2.09184349,136,1.5843441286253797,0,20.76,0.9509823969046545,1,0,0.0003,106,160,2.1,0.73224306,832,17,,
,17159,,,,,,,,0.6997816280837723,2.0715757400000006,136,1.6289547159437363,0,20.56,0.0811198394566461,1,0,0.0003,106,160,2.1,0.98490834,836,17,,
,17242,,,,,,,,2.1287607541698796,2.07005085,137,3.0818972942214513,0,20.68,0.8101021288344182,1,0,0.0003,106,162,2.1,0.6554196,840,17,,
,17314,,,,,,,,2.722443020091911,2.0381038200000003,139,-2.107272624488373,0,20.86,2.722443020091911,1,0,0.0003,105,163,2.0,0.7625147,844,17,,
,17409,,,,,,,,2.2481144493808096,1.9920013500000004,140,2.067879591342991,0,21.11,-2.2359017600015667,1,0,0.0003,105,165,2.0,0.906949,848,17,,
,17499,,,,,,,,6.584977167439343,2.01809697,140,-3.24952449465847,0,21.37,6.584977167439343,1,0,0.0003,105,165,2.0,0.8654184,852,17,,
,17604,,,,,,,,1.294729568414737,2.0240957800000006,143,1.80146539583425,0,21.5,-1.1197034352464883,1,0,0.0003,104,168,2.0,0.62829626,856,17,,
,17674,,,,,,,,1.6467604672336165,1.9476032,143,1.1448178291397992,0,21.34,1.575961221337651,1,0,0.0003,105,168,1.9,1.1263134,860,17,,
,17770,,,,,,,,1.792124931040983,2.1306294200000004,144,1.0932532926084204,0,21.72,1.6367341591032292,1,0,0.0003,104,169,2.1,0.8122098,864,18,,
,17828,,,,,,,,2.958484874423934,2.22908967,145,-0.9238015726156776,0,21.6,2.958484874423934,1,0,0.0003,104,171,2.2,0.9674902,868,18,,
,17908,,,,,,,,4.962423323560153,2.0549777300000005,147,-2.53727571704231,0,21.6,4.962423323560153,1,0,0.0003,103,172,2.1,0.9901054,872,18,,
,17995,,,,,,,,1.5204482788465328,1.56253442,147,0.14129135756341707,0,21.09,1.5204482788465328,1,0,0.0003,104,172,1.6,0.7691628,876,18,,
,18082,,,,,,,,2.2487973332699447,1.49145506,148,0.3379288163464824,0,21.24,2.2487973332699447,1,0,0.0003,103,174,1.5,1.0542597,880,18,,
,18183,,,,,,,,1.8432418687055707,1.3751695400000004,150,2.7288766201772545,0,21.29,0.2912110515414231,1,0,0.0003,103,175,1.4,0.9265014,884,18,,
,18277,,,,,,,,2.789642634742272,1.2709473000000002,151,5.8866572890852105,0,21.49,-1.257136168462971,1,0,0.0003,103,177,1.3,0.86848754,888,18,,
,18353,,,,,,,,9.033711343037618,1.2470648100000004,153,-3.303581334097781,0,21.44,9.033711343037618,1,0,0.0003,102,179,1.2,0.81557804,892,18,,
,18517,,,,,,,,9.117924215259736,1.4590731399999999,156,9.429918036306404,0,22.21,-9.110183307654705,1,0,0.0003,101,181,1.5,0.8687935,896,18,,
,18617,,,,,,,,1.0573218454508841,1.4937816100000003,157,1.8490703234360797,0,22.19,-0.30182961834589656,1,0,0.0003,101,183,1.5,1.1340325,900,18,,
,18693,,,,,,,,0.8547601398514305,1.67295481,157,0.29031973116647336,0,22.37,0.7829170120598333,1,0,0.0003,101,183,1.7,0.9032694,904,18,,
,18753,,,,,,,,5.301898940623191,1.6406563300000006,159,-4.113046855048787,0,22.31,5.301898940623191,1,0,0.0003,101,185,1.6,0.9150498,908,18,,
,18837,,,,,,,,2.544581252846993,1.5360908500000006,160,1.0056844684520958,0,22.29,2.42149161596324,1,0,0.0003,100,186,1.5,0.68160063,912,18,,
,18911,,,,,,,,3.0076290008876887,1.49273837,162,2.367341573193405,0,22.36,2.3100792376131283,1,0,0.0003,100,188,1.5,1.0311248,916,19,,
,19040,,,,,,,,4.747925328240873,1.3508059100000003,163,-1.9893798256439021,0,22.51,4.747925328240873,1,0,0.0003,100,189,1.4,0.78118306,920,19,,
,19122,,,,,,,,4.444802849906626,1.03574086,165,8.047284172639891,0,22.1,-4.424943094365786,1,0,0.0003,99,191,1.0,0.8194832,924,19,,
,19238,,,,,,,,4.699070554831305,1.1448221500000002,166,-0.745991103769111,0,22.27,4.699070554831305,1,0,0.0003,99,193,1.1,0.8097611,928,19,,
,19327,,,,,,,,1.3090275677529313,1.5677564800000001,168,2.41600804771604,0,22.25,-0.48759854056609,1,0,0.0003,99,194,1.6,1.0449667,932,19,,
,19441,,,,,,,,3.2715100457783914,1.6521992300000006,169,-0.04955627225449841,0,22.82,3.2715100457783914,1,0,0.0003,98,196,1.7,0.98374104,936,19,,
,19536,,,,,,,,2.148057098678003,1.7564226699999999,171,1.3288223450062346,0,22.94,1.957151020343343,1,0,0.0003,98,198,1.8,0.76335263,940,19,,
,19607,,,,,,,,1.921510297661955,1.9185631899999998,172,1.3464238194793676,0,22.93,1.7311035570410016,1,0,0.0003,98,199,1.9,0.9778356,944,19,,
,19679,,,,,,,,0.9723639716876495,2.08666223,172,2.029084440144517,0,22.7,-0.5934206902117158,1,0,0.0003,98,199,2.1,0.8897164,948,19,,
,19771,,,,,,,,2.347787912292967,2.1173883399999998,174,1.7861627843697754,0,22.72,1.5573470311233135,1,0,0.0003,98,201,2.1,1.0794178,952,19,,
,19863,,,,,,,,9.158484608878302,1.99106334,175,-4.827928245903885,0,22.59,9.158484608878302,1,0,0.0003,97,203,2.0,0.86843544,956,19,,
,19918,,,,,,,,3.474670518612253,1.90743537,177,-0.07226002759722422,0,22.44,3.474670518612253,1,0,0.0003,97,205,1.9,0.9427177,960,19,,
2.8445268,20001,0,-3.4412702727272726,-3.4,-3.302340542924519,2.84452662281538,-0.021360034,6.0,,,,,,,,,,,,,,,,,,
,20001,,,,,,,,1.2482496923342805,1.6852577999999996,179,2.2010045651370533,0,22.31,0.10591876536001228,1,0,0.0003,96,206,1.7,1.0173675,964,19,,
,20065,,,,,,,,0.6091107671817446,1.7291069600000002,179,1.4485071860962428,0,22.37,0.32944567064880986,1,0,0.0003,97,206,1.7,0.99608916,968,19,,
,20155,,,,,,,,1.7412510023505012,2.00575483,180,3.3973472137663374,0,22.47,-1.5080191255865554,1,0,0.0003,96,208,2.0,0.86529344,972,20,,
,20241,,,,,,,,2.8107317737693838,1.9863236999999998,182,0.6578616409076261,0,22.46,2.8107317737693838,1,0,0.0003,96,210,2.0,0.79569703,976,20,,
,20326,,,,,,,,3.6941372736435087,2.0722675500000003,183,4.502879400668443,0,22.44,-3.4917337769375965,1,0,0.0003,95,211,2.1,1.0190489,980,20,,
,20423,,,,,,,,2.8147957126225025,2.1486288699999996,185,-0.31441382490388137,0,22.4,2.8147957126225025,1,0,0.0003,95,213,2.1,1.0710607,984,20,,
,20493,,,,,,,,3.654012355522905,2.12839257,185,-3.317307659656817,0,22.16,3.654012355522905,1,0,0.0003,95,213,2.1,0.6828355,988,20,,
,20550,,,,,,,,2.752068087599005,2.20370418,187,-1.0434351277693776,0,21.97,2.752068087599005,1,0,0.0003,95,215,2.2,1.1590846,992,20,,
,20634,,,,,,,,1.8880986766395433,1.9380753299999998,188,2.9917118261849986,0,21.17,-1.6883232723579773,1,0,0.0003,94,217,1.9,0.93138295,996,20,,
,20725,,,,,,,,2.10457579793598,1.9287191799999999,190,2.975516420214342,0,21.08,-2.054149044648138,1,0,0.0003,94,218,1.9,0.85351473,1000,20,,
,20818,,,,,,,,3.134762893515991,1.83668326,191,1.0123639718371615,0,21.25,3.0527762645651038,1,0,0.0003,94,220,1.8,0.72056544,1004,20,,
,20945,,,,,,,,6.836176340602852,2.12230713,193,6.6286489244579645,0,21.92,-6.322223554119469,1,0,0.0003,94,222,2.1,0.90249777,1008,20,,
,21023,,,,,,,,3.6127211416882474,1.9282953399999996,195,0.27231038251731615,0,21.86,3.6127211416882474,1,0,0.0003,93,224,1.9,0.8722867,1012,20,,
,21095,,,,,,,,2.544330052178516,1.9649885399999996,195,-0.6878176995788655,0,21.84,2.544330052178516,1,0,0.0003,94,224,2.0,0.9070073,1016,20,,
,21147,,,,,,,,2.2051197393273627,1.7466530099999997,197,-0.6151624125887063,0,21.07,2.2051197393273627,1,0,0.0003,93,225,1.7,1.0284691,1020,20,,
,21221,,,,,,,,5.61032820066653,1.6786339,198,-2.9476870306979626,0,20.99,5.61032820066653,1,0,0.0003,93,227,1.7,0.8969078,1024,20,,
,21301,,,,,,,,3.1695125592532163,1.6474080400000002,200,-0.47861893837158237,0,20.63,3.1695125592532163,1,0,0.0003,92,229,1.6,0.9353369,1028,21,,
,21378,,,,,,,,0.8351256112230562,1.3874974599999998,200,0.3920668698797479,0,20.51,0.8351256112230562,1,0,0.0003,93,229,1.4,1.1134073,1032,21,,
,21458,,,,,,,,3.6442248610446377,1.2919586499999998,202,0.17350239824846414,0,20.17,3.6442248610446377,1,0,0.0003,92,231,1.3,0.7780543,1036,21,,
,21537,,,,,,,,2.0146574168195865,1.24418857,203,2.2307826869245506,0,20.01,1.2129188750998974,1,0,0.0003,92,233,1.2,0.9917422,1040,21,,
,21609,,,,,,,,1.7555844372801945,1.1693012600000001,205,3.318159989566961,0,20.02,-1.0996610654417112,1,0,0.0003,91,235,1.2,0.9011475,1044,21,,
,21692,,,,,,,,2.0495092020188923,1.17120431,205,-0.06170569310951579,0,20.13,2.0495092020188923,1,0,0.0003,92,235,1.2,1.0202774,1048,21,,
,21768,,,,,,,,1.8546023120901143,1.1480435600000003,207,-0.1023058354986974,0,19.97,1.5264938491759625,1,0,0.0003,91,236,1.1,0.7609197,1052,21,,
,21835,,,,,,,,2.104699616378916,1.3831018800000001,208,0.8930034706406604,0,19.72,2.017203619166432,1,0,0.0003,91,238,1.4,0.9576691,1056,21,,
,21899,,,,,,,,2.068902966287885,1.2968546600000002,208,0.9188868980686385,0,19.81,1.9814458499806702,1,0,0.0003,91,238,1.3,1.0722945,1060,21,,
,21971,,,,,,,,3.2163682220504337,1.4866582400000001,210,5.656405537067439,0,19.7,0.12156972247672611,1,0,0.0003,91,240,1.5,0.87258303,1064,21,,
,22051,,,,,,,,3.288699183514912,1.43668003,212,2.623326619222991,0,19.86,2.2799705517221307,1,0,0.0003,90,242,1.4,0.8632223,1068,21,,
,22128,,,,,,,,2.9665732607747515,1.2649311099999998,214,-0.5567112230054183,0,19.73,2.9665732607747515,1,0,0.0003,90,244,1.3,0.90472317,1072,21,,
,22204,,,,,,,,5.761734915319145,1.4253534,215,1.6000387899186992,0,19.63,5.479219257469295,1,0,0.0003,90,245,1.4,0.74273515,1076,21,,
,22276,,,,,,,,4.1825573078261655,1.3583308500000002,215,-0.7350702881470328,0,19.5,4.1825573078261655,1,0,0.0003,90,246,1.4,0.9019755,1080,21,,
,22379,,,,,,,,3.8643973141711494,1.57204769,217,5.532281732608301,0,19.56,0.6550232938230597,1,0,0.0003,90,248,1.6,0.73014355,1084,21,,
,22453,,,,,,,,4.007050359591061,1.5938932399999999,219,0.5130935386984475,0,19.6,4.007050359591061,1,0,0.0003,89,249,1.6,0.89461744,1088,21,,
,22552,,,,,,,,3.2149668042868225,1.6750749800000007,221,-0.16359408567249323,0,20.02,3.2149668042868225,1,0,0.0003,89,251,1.7,0.9294919,1092,22,,
,22627,,,,,,,,3.2158665152599615,1.67166582,223,-0.22233355305696811,0,19.93,3.2158665152599615,1,0,0.0003,89,253,1.7,0.9770015,1096,22,,
,22688,,,,,,,,3.776043876405619,1.5120911700000002,223,-1.8579742917825874,0,19.63,3.776043876405619,1,0,0.0003,89,253,1.5,1.1549338,1100,22,,
,22754,,,,,,,,5.3050628802584825,1.47663806,224,-2.659003490124172,0,19.36,5.3050628802584825,1,0,0.0003,88,255,1.5,1.0680273,1104,22,,
,22813,,,,,,,,3.527634355568072,1.31821584,226,3.697822946601623,0,18.68,1.8990697974506066,1,0,0.0003,88,257,1.3,1.03201,1108,22,,
,22885,,,,,,,,2.9245027276073885,1.44774821,226,0.46098726194700784,0,18.62,2.8547666108769927,1,0,0.0003,88,257,1.4,0.99143803,1112,22,,
,22983,,,,,,,,0.3471413957865466,1.4545358199999998,228,0.6582652456447113,0,18.88,0.2458471537049145,1,0,0.0003,88,259,1.5,0.80147344,1116,22,,
,23070,,,,,,,,3.6846523744803275,1.7477693600000002,230,3.8163676835489975,0,19.23,1.2238377702788028,1,0,0.0003,88,261,1.7,0.9531223,1120,22,,
,23141,,,,,,,,2.502595394281267,1.7232268300000002,232,1.7095240869437602,0,19.2,2.1725540214340415,1,0,0.0003,87,263,1.7,0.933266,1124,22,,
,23247,,,,,,,,4.186031282907355,1.6290636299999997,233,3.7935101682363666,0,19.46,2.101271850063383,1,0,0.0003,87,265,1.6,0.79994893,1128,22,,
,23343,,,,,,,,3.305896184177361,1.7688685199999998,235,5.306151806927182,0,19.65,0.214802028554885,1,0,0.0003,87,267,1.8,0.77233875,1132,22,,
,23403,,,,,,,,3.3065699174755605,1.69626607,237,-0.933690225721346,0,19.45,3.3065699174755605,1,0,0.0003,86,269,1.7,1.1845396,1136,22,,
,23499,,,,,,,,2.932739299386023,1.57262339,237,1.3124289094988735,0,19.62,2.6622387574919806,1,0,0.0003,87,269,1.6,0.88246065,1140,22,,
,23565,,,,,,,,3.4605450360293077,1.55565324,239,-0.7766657778405219,0,19.56,3.4605450360293077,1,0,0.0003,86,271,1.6,1.069838,1144,22,,
,23635,,,,,,,,1.5608599476902536,1.4304407299999997,241,2.399818466773432,0,19.43,-1.5022028612413623,1,0,0.0003,86,273,1.4,1.0273459,1148,22,,
,23718,,,,,,,,1.1262666236782695,1.4333230200000002,243,0.750415391653795,0,19.5,1.1262666236782695,1,0,0.0003,86,275,1.4,0.80740035,1152,22,,
,23817,,,,,,,,1.497478560127747,1.51282341,245,0.8036182935613793,0,19.82,1.2387922808296046,1,0,0.0003,85,276,1.5,0.9633439,1156,23,,
,23891,,,,,,,,4.758731824129769,1.56098249,245,0.10162264725552306,0,19.92,4.758731824129769,1,0,0.0003,86,277,1.6,0.88492346,1160,23,,
,23968,,,,,,,,3.5684905544341845,1.5254909500000002,247,-1.1218656500022144,0,19.97,3.5684905544341845,1,0,0.0003,85,279,1.5,1.0518903,1164,23,,
,24030,,,,,,,,2.716593296576573,1.5241962600000003,248,2.147172790924739,0,19.79,-1.126671213844102,1,0,0.0003,85,281,1.5,0.8992907,1168,23,,
,24123,,,,,,,,1.482577127005112,1.7358346400000002,250,1.5148190982825929,0,19.95,0.9846858897639921,1,0,0.0003,85,283,1.7,0.93326783,1172,23,,
,24203,,,,,,,,0.7669690379630971,1.6082131100000001,253,0.562003457349099,0,19.99,0.37538799228649294,1,0,0.0003,84,285,1.6,0.8007275,1176,23,,
,24259,,,,,,,,2.016245718058654,1.5667895200000002,253,-1.0139556191868384,0,19.83,2.016245718058654,1,0,0.0003,84,285,1.6,1.1372428,1180,23,,
,24365,,,,,,,,0.5919447792650627,1.3470180100000002,255,1.4241891471287913,0,19.86,-0.38509799822584273,1,0,0.0003,84,287,1.3,0.93395513,1184,23,,
,24447,,,,,,,,0.46491419419943814,1.5710200000000003,257,1.2990931636368028,0,19.94,0.0995974841676284,1,0,0.0003,84,289,1.6,1.0888004,1188,23,,
,24501,,,,,,,,1.9162036811343284,1.5121689599999997,259,-0.31040786223871103,0,19.49,1.9162036811343284,1,0,0.0003,83,292,1.5,1.0746939,1192,23,,
,24590,,,,,,,,3.3464512093702226,1.4060182899999998,259,-0.500910224049149,0,19.63,3.3464512093702226,1,0,0.0003,84,292,1.4,1.0087217,1196,23,,
,24662,,,,,,,,6.070121235440976,1.3095754200000003,261,-3.4320832565767896,0,19.74,6.070121235440976,1,0,0.0003,83,294,1.3,0.7282793,1200,23,,
,24724,,,,,,,,2.0006586152261465,1.2429070999999996,263,3.9712384478682132,0,19.7,0.04705130079442679,1,0,0.0003,83,296,1.2,0.8365566,1204,23,,
,24791,,,,,,,,2.1326623887132667,1.2471340099999997,263,0.32610722987028606,0,19.78,2.1326623887132667,1,0,0.0003,83,296,1.2,0.8259615,1208,23,,
,24909,,,,,,,,10.398761242861099,1.5400656599999996,267,14.400875433071745,0,20.24,-0.8729436910239374,1,0,0.0003,82,300,1.5,0.89279985,1212,24,,
,25001,,,,,,,,2.1166915617444797,1.52507327,269,0.12095027385502645,200,20.18,2.1166915617444797,1,4,0.0003,81,306,1.5,0.80604434,1216,24,6.648056,5.650944
,25705,,,,,,,,18.724294069966316,3.7453354299999995,284,0.24769235825194014,1600,26.35,8.463292228385498,2,17,0.0003,76,336,3.7,14.695818,1220,24,11.850773,42.128822
,26406,,,,,,,,22.601309548628166,6.6861811000000015,298,0.3360937430709499,3000,32.65,22.043284442431187,2,30,0.0003,72,364,6.7,38.90453,1224,25,13.452802,159.29181
,27210,,,,,,,,37.79617854234666,10.01003965,315,0.39011845513762367,4600,39.63,36.74499339241965,2,46,0.0003,68,399,10.0,57.945282,1228,26,16.113632,364.77875
,27976,,,,,,,,53.52430539963501,13.19229555,330,0.2033358527177938,6000,46.33,53.52430539963501,3,59,0.0003,65,428,13.2,71.83073,1232,26,17.222149,504.1734
,28791,,,,,,,,28.821202532323046,19.859017339999998,347,0.30471888458860147,7600,53.88,-15.414012918415699,3,75,0.0003,62,462,19.9,90.47318,1236,27,16.789352,573.04944
,29750,,,,,,,,18.34242502712183,32.430769379999994,370,0.13780148577507334,9600,62.51,18.34242502712183,4,94,0.0003,58,506,32.4,122.800934,1240,28,36.71776,791.7936
87.08139,30001,1,50.499878090909085,9.1,37.5724875044639,87.05521130002606,98.752884,113.81818181818181,,,,,,,,,,,,,,,,,,
,30256,,,,,,,,66.19229315273446,35.695781890000006,381,1.4367758005457278,10600,66.91,66.19229315273446,4,103,0.0003,57,528,35.7,121.90026,1244,28,36.767708,978.98987
,31887,,,,,,,,51.105802868539286,51.19967743,416,0.00234600235652034,13800,82.52,51.105802868539286,5,133,0.0003,53,595,51.2,152.6287,1248,30,36.57768,1448.407
,33338,,,,,,,,54.44146272859572,64.06528078,451,0.0028648861332302247,16800,96.2,54.44146272859572,5,161,0.0003,50,661,64.1,161.65158,1252,31,38.78975,1707.3896
,35255,,,,,,,,61.52625310317013,88.18543291999998,498,0.00019765718926455553,20600,114.38,61.52625310317013,6,198,0.0003,47,747,88.2,162.24384,1256,32,40.726234,1434.5049
,35978,,,,,,,,62.08997535897921,100.07369310000001,514,0.46989893382905057,22000,120.87,62.08997535897921,6,212,0.0003,46,778,100.1,164.37344,1260,33,33.978485,1517.6166
,38056,,,,,,,,99.44760879949527,121.02486062,570,0.0012688039517834812,26200,140.88,99.44760879949527,7,253,0.0003,43,878,121.0,167.96567,1264,35,45.02216,1754.9476
,39550,,,,,,,,78.97204744525894,138.04983814,608,0.00033767839800937074,29200,155.2,78.97204744525894,8,281,0.0003,41,947,138.0,183.15775,1268,36,55.91234,2017.8645
80.00552,40001,2,376.4117395454545,77.8,123.64346201694019,80.00552169170389,185.90964,239.8181818181818,,,,,,,,,,,,,,,,,,
,40416,,,,,,,,79.49398457937663,151.71524951,631,0.18167019249107227,31000,162.93,79.49398457937663,8,298,0.0003,40,991,151.7,186.09648,1272,37,45.46592,1932.5167
,42074,,,,,,,,73.64921228312454,171.63684503000002,673,5.809368085172147e-05,34200,178.71,73.64921228312454,9,329,0.0003,39,1066,171.6,187.264,1276,38,40.138763,1838.96
,42850,,,,,,,,70.01481403112201,185.30675250000004,695,0.3555485440848722,35800,185.91,70.01481403112201,9,344,0.0003,38,1104,185.3,181.66928,1280,39,35.799732,1603.0781
,43544,,,,,,,,91.611706284872,196.78088035999997,714,0.5922827309405841,37200,191.79,91.611706284872,10,358,0.0003,38,1138,196.8,183.5574,1284,39,42.929638,1870.3774
,44153,,,,,,,,87.96605612052488,204.96123258000003,731,1.6407423784813553,38400,197.06,87.96605612052488,10,370,0.0003,37,1168,205.0,180.99335,1288,40,49.77447,2182.7412
,44807,,,,,,,,97.2623652377289,215.25828564,751,0.7757646609060734,39800,203.06,97.2623652377289,10,383,0.0003,37,1201,215.3,181.88684,1292,40,38.84119,1681.39
,45488,,,,,,,,89.76466607299511,226.41564918999995,768,0.6205816979456992,41000,208.98,89.76466607299511,11,394,0.0003,36,1231,226.4,184.39926,1296,41,36.93194,1544.1128
,46179,,,,,,,,91.17263037136772,237.72804213999999,788,0.6108134069055232,42400,215.17,91.17263037136772,11,407,0.0003,36,1266,237.7,182.35913,1300,42,35.183292,1488.0952
,46872,,,,,,,,91.80414644757714,249.18184712000001,809,0.581528518524586,43800,221.48,91.80378201591354,11,421,0.0003,36,1301,249.2,182.07974,1304,42,35.890865,1507.0676
