#{"t_start": 1651845390.4656656, "env_id": "InvertedPendulum-v2"}
r,l,t
5.0,5,11.029481
3.0,3,11.038602
3.0,3,11.045501
5.0,5,11.054895
3.0,3,11.061473
4.0,4,11.073436
8.0,8,11.090098
3.0,3,11.102204
4.0,4,11.113489
3.0,3,11.119519
8.0,8,11.131067
4.0,4,11.143983
8.0,8,11.162235
8.0,8,11.180247
4.0,4,11.191708
5.0,5,11.203004
5.0,5,11.211424
5.0,5,11.220387
6.0,6,11.236706
4.0,4,11.246432
3.0,3,11.253549
8.0,8,11.717432
7.0,7,11.736425
4.0,4,11.747436
5.0,5,11.759712
4.0,4,11.773017
4.0,4,11.782636
10.0,10,11.800464
5.0,5,11.815379
3.0,3,11.8205
3.0,3,11.825163
4.0,4,11.831793
7.0,7,11.844029
3.0,3,11.853046
4.0,4,11.859996
11.0,11,11.880336
7.0,7,11.895624
7.0,7,11.910566
4.0,4,11.922961
4.0,4,12.390123
11.0,11,12.414832
3.0,3,12.429145
11.0,11,12.450022
4.0,4,12.464946
3.0,3,12.476598
10.0,10,12.498238
4.0,4,12.51597
4.0,4,12.526765
3.0,3,12.535783
9.0,9,12.556165
5.0,5,12.571689
7.0,7,12.591136
4.0,4,12.60276
3.0,3,12.612954
4.0,4,12.624456
7.0,7,12.636356
3.0,3,12.6468
11.0,11,13.27397
5.0,5,13.290698
11.0,11,13.318772
5.0,5,13.338517
3.0,3,13.347462
3.0,3,13.357737
6.0,6,13.37425
5.0,5,13.383524
3.0,3,13.398776
5.0,5,13.410792
4.0,4,13.424683
6.0,6,13.437206
4.0,4,13.453227
4.0,4,13.464685
10.0,10,13.49028
5.0,5,13.509927
8.0,8,13.53308
4.0,4,13.546492
5.0,5,14.2134
4.0,4,14.224566
9.0,9,14.248779
4.0,4,14.263085
4.0,4,14.271347
5.0,5,14.282795
3.0,3,14.292456
4.0,4,14.302449
5.0,5,14.315562
3.0,3,14.326176
6.0,6,14.343066
3.0,3,14.35073
3.0,3,14.361036
6.0,6,14.376564
6.0,6,14.395859
7.0,7,14.410707
4.0,4,14.426198
5.0,5,14.438081
7.0,7,14.457782
4.0,4,14.471818
7.0,7,15.183336
6.0,6,15.200745
6.0,6,15.225702
8.0,8,15.245682
5.0,5,15.258647
5.0,5,15.273892
6.0,6,15.291896
10.0,10,15.313161
3.0,3,15.328391
20.0,20,15.370373
12.0,12,15.402785
7.0,7,15.424062
3.0,3,15.436369
7.0,7,16.102103
4.0,4,16.114628
6.0,6,16.126812
3.0,3,16.138523
4.0,4,16.148295
9.0,9,16.168049
13.0,13,16.196042
14.0,14,16.22611
6.0,6,16.24659
3.0,3,16.256823
3.0,3,16.264851
12.0,12,16.288298
4.0,4,16.29541
3.0,3,16.302316
3.0,3,16.310709
10.0,10,16.325445
6.0,6,16.976103
4.0,4,16.985104
3.0,3,16.993884
5.0,5,17.005404
6.0,6,17.023424
12.0,12,17.043877
8.0,8,17.064214
3.0,3,17.074238
5.0,5,17.08419
8.0,8,17.104283
7.0,7,17.117874
6.0,6,17.131856
4.0,4,17.139174
6.0,6,17.154094
3.0,3,17.163105
7.0,7,17.175446
8.0,8,17.193064
4.0,4,17.904008
4.0,4,17.915537
3.0,3,17.924426
6.0,6,17.938506
4.0,4,17.951738
4.0,4,17.961452
3.0,3,17.970871
6.0,6,17.985813
6.0,6,17.997357
4.0,4,18.005717
3.0,3,18.013034
5.0,5,18.025823
3.0,3,18.034494
4.0,4,18.042083
7.0,7,18.058437
3.0,3,18.067383
3.0,3,18.075146
5.0,5,18.087957
3.0,3,18.099474
3.0,3,18.107658
3.0,3,18.116999
4.0,4,18.128828
3.0,3,18.137533
6.0,6,18.150945
7.0,7,18.917596
4.0,4,18.931798
4.0,4,18.945085
13.0,13,18.975081
4.0,4,18.996471
13.0,13,19.027792
5.0,5,19.047373
5.0,5,19.063441
4.0,4,19.075881
5.0,5,19.089026
5.0,5,19.106033
7.0,7,19.124577
6.0,6,19.145218
3.0,3,19.15701
4.0,4,19.171275
3.0,3,19.181891
3.0,3,19.194496
4.0,4,19.203301
4.0,4,20.165417
4.0,4,20.177769
7.0,7,20.198264
5.0,5,20.215762
4.0,4,20.226525
5.0,5,20.241274
3.0,3,20.251719
3.0,3,20.258631
6.0,6,20.270585
3.0,3,20.282093
12.0,12,20.303822
12.0,12,20.329937
20.0,20,20.367245
3.0,3,20.386137
8.0,8,20.407807
3.0,3,20.418194
4.0,4,21.376096
5.0,5,21.389841
3.0,3,21.402742
13.0,13,21.426015
3.0,3,21.438154
3.0,3,21.446906
9.0,9,21.464286
10.0,10,21.490634
5.0,5,21.505587
6.0,6,21.521846
3.0,3,21.533933
7.0,7,21.54668
5.0,5,21.558824
6.0,6,21.570605
4.0,4,21.580535
10.0,10,21.60069
3.0,3,21.615875
5.0,5,22.509841
4.0,4,22.523209
6.0,6,22.531342
8.0,8,22.541052
4.0,4,22.549371
4.0,4,22.561036
10.0,10,22.58077
3.0,3,22.590629
4.0,4,22.597829
4.0,4,22.606653
4.0,4,22.618335
8.0,8,22.634877
6.0,6,22.651336
7.0,7,22.662337
3.0,3,22.668364
9.0,9,22.680201
6.0,6,22.695859
5.0,5,22.711838
9.0,9,23.675223
4.0,4,23.689417
6.0,6,23.703156
3.0,3,23.714319
3.0,3,23.722699
3.0,3,23.731009
7.0,7,23.74851
3.0,3,23.760274
4.0,4,23.768715
5.0,5,23.780656
21.0,21,23.822597
4.0,4,23.842614
6.0,6,23.857024
6.0,6,23.868464
4.0,4,23.877336
6.0,6,23.893444
3.0,3,23.903205
3.0,3,23.911665
4.0,4,24.856815
3.0,3,24.867172
3.0,3,24.875273
22.0,22,24.922886
7.0,7,24.950259
3.0,3,24.962093
11.0,11,24.987694
16.0,16,25.027838
4.0,4,25.045979
4.0,4,25.056723
12.0,12,25.084578
3.0,3,25.099059
5.0,5,25.112952
4.0,4,25.127186
5.0,5,26.286119
4.0,4,26.300376
3.0,3,26.31111
5.0,5,26.326833
3.0,3,26.338801
4.0,4,26.349796
3.0,3,26.358767
8.0,8,26.376854
8.0,8,26.397872
6.0,6,26.415682
3.0,3,26.426483
5.0,5,26.443251
3.0,3,26.454819
5.0,5,26.466438
5.0,5,26.480745
5.0,5,26.496766
6.0,6,26.514136
12.0,12,26.543594
3.0,3,26.559282
3.0,3,26.572254
4.0,4,27.76139
3.0,3,27.770788
4.0,4,27.780831
3.0,3,27.793115
16.0,16,27.821948
4.0,4,27.83781
4.0,4,27.848518
3.0,3,27.859215
9.0,9,27.876446
3.0,3,27.88465
4.0,4,27.892408
3.0,3,27.902675
3.0,3,27.910902
6.0,6,27.923457
8.0,8,27.943066
5.0,5,27.957726
6.0,6,27.970545
3.0,3,27.984931
10.0,10,28.004
3.0,3,29.076324
6.0,6,29.089049
4.0,4,29.096032
15.0,15,29.116304
4.0,4,29.133133
8.0,8,29.146467
6.0,6,29.163592
3.0,3,29.173879
4.0,4,29.180892
3.0,3,29.186482
5.0,5,29.19345
4.0,4,29.206876
7.0,7,29.221738
5.0,5,29.232606
4.0,4,29.23925
8.0,8,29.256155
3.0,3,29.267825
7.0,7,29.283084
4.0,4,30.41435
7.0,7,30.424316
5.0,5,30.437947
3.0,3,30.448324
7.0,7,30.457227
3.0,3,30.463209
5.0,5,30.470705
4.0,4,30.47888
8.0,8,30.500421
6.0,6,30.515377
4.0,4,30.528555
5.0,5,30.540787
4.0,4,30.55305
8.0,8,30.570067
3.0,3,30.583496
5.0,5,30.595359
5.0,5,30.608111
4.0,4,30.620028
18.0,18,31.97172
3.0,3,31.988953
6.0,6,32.007037
9.0,9,32.031107
5.0,5,32.047784
3.0,3,32.060472
8.0,8,32.075413
6.0,6,32.090724
3.0,3,32.103965
6.0,6,32.11656
3.0,3,32.129013
4.0,4,32.142692
3.0,3,32.155036
12.0,12,32.183576
3.0,3,32.199486
4.0,4,32.208841
4.0,4,32.222674
6.0,6,32.238662
15.0,15,33.66973
13.0,13,33.701002
5.0,5,33.71763
3.0,3,33.726642
4.0,4,33.736365
8.0,8,33.7527
8.0,8,33.77299
4.0,4,33.785541
7.0,7,33.80184
3.0,3,33.811544
5.0,5,33.824852
4.0,4,33.836233
10.0,10,33.856662
8.0,8,33.876981
6.0,6,33.892736
3.0,3,35.105939
3.0,3,35.115171
4.0,4,35.125102
3.0,3,35.134845
9.0,9,35.147033
5.0,5,35.159907
4.0,4,35.16828
3.0,3,35.17491
8.0,8,35.188284
4.0,4,35.200211
3.0,3,35.207372
8.0,8,35.226364
4.0,4,35.236896
4.0,4,35.246835
8.0,8,35.266045
16.0,16,35.300095
5.0,5,35.31433
6.0,6,35.325901
3.0,3,36.571614
3.0,3,36.581519
7.0,7,36.598959
13.0,13,36.624381
10.0,10,36.650459
4.0,4,36.666897
7.0,7,36.68275
8.0,8,36.700965
7.0,7,36.716841
5.0,5,36.727868
6.0,6,36.738037
6.0,6,36.753035
3.0,3,36.764746
3.0,3,36.774355
9.0,9,36.79341
3.0,3,36.804853
14.0,14,38.351249
10.0,10,38.382287
5.0,5,38.401943
8.0,8,38.420323
4.0,4,38.436252
7.0,7,38.459035
4.0,4,38.472699
3.0,3,38.483352
5.0,5,38.498804
4.0,4,38.512281
3.0,3,38.521693
3.0,3,38.532165
4.0,4,38.544601
11.0,11,38.567066
6.0,6,38.580241
10.0,10,38.594091
4.0,4,38.612471
6.0,6,40.090688
4.0,4,40.104554
3.0,3,40.11155
8.0,8,40.125006
4.0,4,40.138992
4.0,4,40.149319
11.0,11,40.167301
10.0,10,40.185602
7.0,7,40.207351
4.0,4,40.219158
4.0,4,40.228549
5.0,5,40.241831
4.0,4,40.252558
3.0,3,40.261571
8.0,8,40.280343
3.0,3,40.290636
3.0,3,40.298567
6.0,6,40.309705
4.0,4,41.72263
4.0,4,41.73475
4.0,4,41.746639
4.0,4,41.757912
6.0,6,41.773464
9.0,9,41.791618
22.0,22,41.836999
4.0,4,41.857644
5.0,5,41.868832
3.0,3,41.877721
16.0,16,41.899574
12.0,12,41.919641
4.0,4,41.933472
3.0,3,41.941483
3.0,3,41.9496
3.0,3,43.427104
3.0,3,43.438987
4.0,4,43.449441
11.0,11,43.47576
3.0,3,43.490301
4.0,4,43.500105
6.0,6,43.5133
5.0,5,43.52444
6.0,6,43.538021
4.0,4,43.552217
8.0,8,43.567849
9.0,9,43.587155
3.0,3,43.602423
10.0,10,43.623105
11.0,11,43.650017
3.0,3,43.66418
5.0,5,43.673284
3.0,3,45.387249
4.0,4,45.399158
3.0,3,45.410594
3.0,3,45.418763
5.0,5,45.432343
10.0,10,45.454708
6.0,6,45.47305
4.0,4,45.484817
4.0,4,45.49692
4.0,4,45.511073
5.0,5,45.52677
3.0,3,45.537081
4.0,4,45.547347
3.0,3,45.55936
9.0,9,45.579052
5.0,5,45.596518
5.0,5,45.609205
6.0,6,45.625788
5.0,5,45.64386
6.0,6,45.660218
4.0,4,45.674144
3.0,3,47.165888
9.0,9,47.182846
4.0,4,47.195961
5.0,5,47.207957
5.0,5,47.221945
10.0,10,47.243256
6.0,6,47.256794
10.0,10,47.275305
7.0,7,47.292113
7.0,7,47.308853
7.0,7,47.325105
4.0,4,47.337891
3.0,3,47.348078
4.0,4,47.359247
3.0,3,47.368231
3.0,3,47.37726
4.0,4,47.388613
8.0,8,48.948244
4.0,4,48.960599
4.0,4,48.969544
8.0,8,48.98257
3.0,3,48.991337
10.0,10,49.000749
4.0,4,49.00791
9.0,9,49.02525
3.0,3,49.036154
6.0,6,49.048624
6.0,6,49.064007
3.0,3,49.07709
12.0,12,49.09994
4.0,4,49.116138
13.0,13,49.137466
4.0,4,49.148337
3.0,3,49.157357
3.0,3,49.167682
4.0,4,51.018685
4.0,4,51.030617
7.0,7,51.050761
5.0,5,51.065738
3.0,3,51.073815
10.0,10,51.093815
8.0,8,51.112142
7.0,7,51.133068
6.0,6,51.150165
3.0,3,51.163127
17.0,17,51.202632
7.0,7,51.229271
3.0,3,51.242399
7.0,7,51.262714
8.0,8,51.281051
5.0,5,52.956844
5.0,5,52.970385
4.0,4,52.982634
4.0,4,52.993597
6.0,6,53.006763
3.0,3,53.014683
3.0,3,53.019271
23.0,23,53.051549
15.0,15,53.077147
12.0,12,53.097502
3.0,3,53.108241
3.0,3,53.112955
8.0,8,53.130685
4.0,4,53.141802
4.0,4,54.825108
7.0,7,54.842029
5.0,5,54.856807
3.0,3,54.866477
18.0,18,54.898906
3.0,3,54.913088
5.0,5,54.922721
10.0,10,54.937214
8.0,8,54.949161
4.0,4,54.962639
3.0,3,54.971036
5.0,5,54.981292
5.0,5,54.996514
7.0,7,55.008641
4.0,4,55.017514
7.0,7,55.033894
5.0,5,55.045484
3.0,3,56.926891
5.0,5,56.941395
4.0,4,56.954384
6.0,6,56.969011
5.0,5,56.981091
4.0,4,56.990639
5.0,5,57.004292
4.0,4,57.017793
3.0,3,57.030207
5.0,5,57.046408
9.0,9,57.068957
5.0,5,57.085677
11.0,11,57.113376
3.0,3,57.128583
5.0,5,57.142742
3.0,3,57.154934
11.0,11,57.182693
8.0,8,57.204318
6.0,6,59.098109
4.0,4,59.110869
3.0,3,59.118914
4.0,4,59.126389
13.0,13,59.153086
3.0,3,59.165068
3.0,3,59.173431
5.0,5,59.183422
5.0,5,59.191923
4.0,4,59.202454
8.0,8,59.220212
4.0,4,59.234069
5.0,5,59.244062
5.0,5,59.254303
5.0,5,59.269478
3.0,3,59.279754
4.0,4,59.290034
3.0,3,59.298777
4.0,4,59.312755
10.0,10,59.331601
7.0,7,61.099603
5.0,5,61.107965
19.0,19,61.143954
5.0,5,61.164593
13.0,13,61.190489
3.0,3,61.201383
4.0,4,61.212517
3.0,3,61.221387
4.0,4,61.232227
5.0,5,61.244581
4.0,4,61.256565
9.0,9,61.275998
5.0,5,61.286274
4.0,4,61.295786
4.0,4,61.308942
3.0,3,61.316344
3.0,3,61.32245
4.0,4,63.444837
5.0,5,63.460945
4.0,4,63.474967
4.0,4,63.487457
6.0,6,63.504207
5.0,5,63.521928
9.0,9,63.544717
5.0,5,63.55956
4.0,4,63.571361
5.0,5,63.587226
7.0,7,63.606859
3.0,3,63.618721
8.0,8,63.639683
6.0,6,63.661329
4.0,4,63.673615
7.0,7,63.692184
9.0,9,63.715326
6.0,6,65.650764
3.0,3,65.658548
3.0,3,65.664816
7.0,7,65.679223
7.0,7,65.697047
4.0,4,65.710212
3.0,3,65.719513
13.0,13,65.744742
4.0,4,65.751999
3.0,3,65.758679
12.0,12,65.775279
4.0,4,65.790624
4.0,4,65.801721
7.0,7,65.816069
3.0,3,65.829112
19.0,19,65.864042
12.0,12,67.768013
10.0,10,67.797132
4.0,4,67.815074
7.0,7,67.83073
13.0,13,67.857887
3.0,3,67.86892
3.0,3,67.878501
6.0,6,67.895495
3.0,3,67.907129
9.0,9,67.928827
5.0,5,67.945225
6.0,6,67.962756
3.0,3,67.975853
11.0,11,68.001353
3.0,3,68.015608
19.0,19,70.309239
3.0,3,70.329651
18.0,18,70.363815
5.0,5,70.382897
11.0,11,70.405423
4.0,4,70.419695
5.0,5,70.42981
3.0,3,70.439412
4.0,4,70.449843
9.0,9,70.46739
6.0,6,70.483588
12.0,12,70.507294
3.0,3,70.518705
4.0,4,72.483175
13.0,13,72.506569
3.0,3,72.517734
3.0,3,72.524991
7.0,7,72.542913
3.0,3,72.552754
3.0,3,72.559972
3.0,3,72.569445
7.0,7,72.58262
3.0,3,72.590338
5.0,5,72.604055
7.0,7,72.618531
6.0,6,72.63443
3.0,3,72.643353
3.0,3,72.649126
6.0,6,72.661733
8.0,8,72.678448
12.0,12,72.703742
8.0,8,74.87622
3.0,3,74.88447
5.0,5,74.898461
4.0,4,74.91172
10.0,10,74.932622
9.0,9,74.954945
3.0,3,74.967771
19.0,19,74.996158
4.0,4,75.016773
7.0,7,75.03247
4.0,4,75.048633
15.0,15,75.085826
4.0,4,75.106126
3.0,3,75.117969
3.0,3,75.126868
3.0,3,75.134353
5.0,5,77.34599
5.0,5,77.357957
4.0,4,77.370169
10.0,10,77.389405
5.0,5,77.40365
4.0,4,77.415875
10.0,10,77.433141
3.0,3,77.44154
5.0,5,77.450495
14.0,14,77.472773
6.0,6,77.495064
4.0,4,77.506222
7.0,7,77.519588
7.0,7,77.534161
3.0,3,77.54353
5.0,5,77.557661
3.0,3,77.566215
3.0,3,79.665204
4.0,4,79.679468
4.0,4,79.690237
4.0,4,79.703219
3.0,3,79.714241
4.0,4,79.726782
3.0,3,79.738985
6.0,6,79.754673
6.0,6,79.773152
10.0,10,79.799751
4.0,4,79.816563
3.0,3,79.826123
7.0,7,79.846144
5.0,5,79.862772
4.0,4,79.873856
8.0,8,79.89174
5.0,5,79.908007
3.0,3,79.921087
15.0,15,82.409656
4.0,4,82.426192
3.0,3,82.434351
10.0,10,82.456311
6.0,6,82.473316
3.0,3,82.48307
3.0,3,82.495688
10.0,10,82.514369
3.0,3,82.524605
10.0,10,82.540775
7.0,7,82.550854
14.0,14,82.568042
9.0,9,82.584342
3.0,3,82.590842
3.0,3,82.597005
3.0,3,82.605578
6.0,6,82.616206
3.0,3,84.773063
7.0,7,84.788446
3.0,3,84.793505
6.0,6,84.799846
3.0,3,84.804285
5.0,5,84.809779
7.0,7,84.824333
4.0,4,84.83537
4.0,4,84.842836
5.0,5,84.852133
7.0,7,84.864077
9.0,9,84.884672
6.0,6,84.899892
7.0,7,84.914367
8.0,8,84.93368
5.0,5,84.945799
4.0,4,84.95322
3.0,3,84.959681
4.0,4,84.965604
8.0,8,87.442834
3.0,3,87.457822
4.0,4,87.469097
3.0,3,87.480793
14.0,14,87.515305
3.0,3,87.532003
3.0,3,87.542642
6.0,6,87.55722
3.0,3,87.570372
3.0,3,87.580637
9.0,9,87.603001
3.0,3,87.618472
5.0,5,87.633111
10.0,10,87.656725
4.0,4,87.674345
6.0,6,87.687563
7.0,7,87.704351
4.0,4,87.717522
6.0,6,90.074702
5.0,5,90.088784
3.0,3,90.096274
9.0,9,90.108787
5.0,5,90.118639
5.0,5,90.127796
4.0,4,90.136318
4.0,4,90.145138
3.0,3,90.154342
10.0,10,90.17731
4.0,4,90.190723
4.0,4,90.199168
9.0,9,90.21753
3.0,3,90.227954
3.0,3,90.236433
5.0,5,90.24896
6.0,6,90.258967
3.0,3,90.266384
4.0,4,90.274082
8.0,8,90.291835
3.0,3,92.772897
11.0,11,92.802487
7.0,7,92.816393
3.0,3,92.824488
3.0,3,92.830029
8.0,8,92.848572
6.0,6,92.865745
11.0,11,92.892978
8.0,8,92.911202
3.0,3,92.922662
4.0,4,92.936
11.0,11,92.9656
5.0,5,92.98344
10.0,10,93.010464
7.0,7,93.029722
9.0,9,95.51127
6.0,6,95.532856
6.0,6,95.546355
11.0,11,95.563601
3.0,3,95.569698
12.0,12,95.585787
8.0,8,95.596677
4.0,4,95.602734
4.0,4,95.607938
4.0,4,95.613286
6.0,6,95.623653
4.0,4,95.628636
3.0,3,95.632676
4.0,4,95.637045
14.0,14,95.651375
5.0,5,98.096548
6.0,6,98.112712
3.0,3,98.124036
3.0,3,98.131056
7.0,7,98.146564
8.0,8,98.168871
10.0,10,98.195331
10.0,10,98.223824
5.0,5,98.242197
4.0,4,98.255311
3.0,3,98.265536
4.0,4,98.279588
6.0,6,98.292413
4.0,4,98.307056
4.0,4,98.317427
6.0,6,98.335092
4.0,4,98.351357
4.0,4,98.362866
3.0,3,98.375223
6.0,6,101.066268
5.0,5,101.078492
3.0,3,101.085938
3.0,3,101.09473
5.0,5,101.108962
6.0,6,101.120314
8.0,8,101.134528
3.0,3,101.142259
10.0,10,101.15808
5.0,5,101.167987
11.0,11,101.189354
6.0,6,101.199854
4.0,4,101.208423
7.0,7,101.227489
10.0,10,101.244595
5.0,5,101.257823
15.0,15,103.804133
5.0,5,103.823007
3.0,3,103.832132
7.0,7,103.850148
10.0,10,103.872414
9.0,9,103.90067
5.0,5,103.917274
3.0,3,103.926999
5.0,5,103.937002
4.0,4,103.946999
7.0,7,103.964018
9.0,9,103.989166
7.0,7,104.014141
4.0,4,104.029199
12.0,12,104.055659
7.0,7,106.834913
3.0,3,106.845792
10.0,10,106.865449
6.0,6,106.880807
4.0,4,106.892011
10.0,10,106.91082
7.0,7,106.928594
3.0,3,106.936165
3.0,3,106.942925
6.0,6,106.958669
8.0,8,106.974791
4.0,4,106.985099
8.0,8,107.001692
9.0,9,107.020403
6.0,6,107.037343
7.0,7,107.051685
5.0,5,109.530324
7.0,7,109.547765
8.0,8,109.567957
3.0,3,109.578986
3.0,3,109.587775
5.0,5,109.600829
5.0,5,109.608456
5.0,5,109.614508
8.0,8,109.626099
4.0,4,109.636619
5.0,5,109.644538
9.0,9,109.657408
10.0,10,109.680591
7.0,7,109.700782
3.0,3,109.713437
5.0,5,109.724412
3.0,3,109.735893
3.0,3,109.747923
3.0,3,109.758073
5.0,5,112.71152
8.0,8,112.727909
7.0,7,112.746246
6.0,6,112.762027
3.0,3,112.771801
3.0,3,112.780015
9.0,9,112.797411
5.0,5,112.80903
11.0,11,112.82668
4.0,4,112.83729
12.0,12,112.852616
14.0,14,112.873581
8.0,8,112.891676
12.0,12,115.509511
3.0,3,115.522468
4.0,4,115.530981
5.0,5,115.544428
9.0,9,115.563704
5.0,5,115.580469
12.0,12,115.599325
8.0,8,115.621685
5.0,5,115.631035
3.0,3,115.640223
9.0,9,115.66062
4.0,4,115.671674
4.0,4,115.681817
11.0,11,115.699271
4.0,4,115.709701
3.0,3,115.715841
7.0,7,118.698132
8.0,8,118.723903
4.0,4,118.734548
9.0,9,118.748217
3.0,3,118.75903
5.0,5,118.772584
10.0,10,118.792994
5.0,5,118.80669
3.0,3,118.811051
5.0,5,118.817466
8.0,8,118.829366
9.0,9,118.850375
4.0,4,118.865328
8.0,8,118.883075
12.0,12,118.906104
5.0,5,121.577787
4.0,4,121.588094
11.0,11,121.60246
9.0,9,121.619067
9.0,9,121.639722
3.0,3,121.650965
3.0,3,121.660285
5.0,5,121.668785
10.0,10,121.693234
3.0,3,121.705189
5.0,5,121.717893
3.0,3,121.728029
7.0,7,121.738172
9.0,9,121.750732
10.0,10,121.767174
8.0,8,121.785573
5.0,5,124.907091
4.0,4,124.920187
11.0,11,124.943265
4.0,4,124.957544
4.0,4,124.968169
4.0,4,124.979238
7.0,7,124.994359
4.0,4,125.004519
11.0,11,125.026599
9.0,9,125.048636
9.0,9,125.071488
6.0,6,125.087703
4.0,4,125.09917
3.0,3,125.107991
3.0,3,125.117094
23.0,23,127.886114
3.0,3,127.909135
11.0,11,127.927989
3.0,3,127.943652
5.0,5,127.955828
13.0,13,127.984777
5.0,5,128.000486
4.0,4,128.017064
3.0,3,128.026377
6.0,6,128.040115
3.0,3,128.052686
4.0,4,128.062632
3.0,3,128.071956
4.0,4,128.082882
3.0,3,128.092713
7.0,7,128.10823
4.0,4,128.121524
4.0,4,128.133207
5.0,5,131.326897
5.0,5,131.340098
7.0,7,131.35564
4.0,4,131.367639
6.0,6,131.38267
3.0,3,131.393161
3.0,3,131.400571
3.0,3,131.408766
12.0,12,131.434622
9.0,9,131.459438
9.0,9,131.480063
5.0,5,131.498672
4.0,4,131.509588
7.0,7,131.526603
4.0,4,131.539611
4.0,4,131.549549
7.0,7,131.562878
7.0,7,131.579802
11.0,11,134.466409
5.0,5,134.486728
15.0,15,134.519813
4.0,4,134.540309
5.0,5,134.553907
3.0,3,134.562701
3.0,3,134.570919
3.0,3,134.582044
6.0,6,134.595824
12.0,12,134.624902
10.0,10,134.652216
4.0,4,134.668412
7.0,7,134.687949
9.0,9,134.706935
5.0,5,137.930003
5.0,5,137.944125
6.0,6,137.959049
4.0,4,137.974113
5.0,5,137.985681
3.0,3,137.995559
3.0,3,138.003304
3.0,3,138.013197
4.0,4,138.020654
5.0,5,138.037014
4.0,4,138.049717
3.0,3,138.058511
12.0,12,138.080565
3.0,3,138.091955
4.0,4,138.103087
3.0,3,138.11071
4.0,4,138.119017
4.0,4,138.131728
