eval_abs_qs_difference,eval_qs,total timesteps,eval_time_elapsed,eval_eplenmean,eval_discount_q,eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,qs_abs_difference,time_elapsed,current_lr,train_time,fps,qs_mean,mean 100 episode reward,discount_q,update_time,ep_rewmean,env_time,eplenmean,act_time,n_updates,qs_difference,episodes,q_grad_norm,qfs_loss
22.930744,-1.4285103,1,0,3.909090909090909,34.399839285017066,35.7,-22.930744825163483,34.89980581818182,,,,,,,,,,,,,,,,,,
,,12233,,,,,,,39.84170311569865,340,0.0003,0,35,-0.07980952,54.0,59.55883187521425,306,54.02444346999999,20,5.95,2,0,-39.84170311569865,2024,,
,,12257,,,,,,,26.54015612825063,340,0.0003,0,35,0.044087324,54.4,36.68010592583008,306,54.38818484,20,5.99,2,0,-26.54015612825063,2028,,
,,12281,,,,,,,21.998960574894657,340,0.0003,0,36,-0.17965533,54.0,28.742743205903647,306,54.01419646999999,20,5.95,2,0,-21.998960574894657,2032,,
,,12312,,,,,,,35.59792819913744,346,0.0003,0,35,-0.14649947,55.2,48.79249688406157,311,55.21588027,20,6.08,2,0,-35.59792819913744,2036,,
,,12333,,,,,,,30.799580008349395,346,0.0003,0,35,0.07331433,54.8,45.60945338406954,311,54.75430501999999,20,6.03,2,0,-30.799580008349395,2040,,
,,12354,,,,,,,21.88736792102995,346,0.0003,0,35,0.0088690445,54.7,29.69812923554748,311,54.67295332,20,6.02,2,0,-21.88736792102995,2044,,
,,12373,,,,,,,22.329130332162144,346,0.0003,0,35,-0.094544254,54.6,30.755396410548364,311,54.586549080000005,20,6.01,2,0,-22.329130332162144,2048,,
,,12399,,,,,,,35.722885489517644,346,0.0003,0,35,-0.0833611,54.9,51.53655310689414,311,54.949808190000006,20,6.05,2,0,-35.722885489517644,2052,,
,,12429,,,,,,,26.547817033935438,351,0.0003,0,35,0.025917951,55.8,34.504870832169814,316,55.78259435999999,20,6.14,2,0,-26.547817033935438,2056,,
,,12450,,,,,,,31.14813094029918,351,0.0003,0,35,-0.12426162,55.8,45.7973712022844,316,55.776923350000004,20,6.14,2,0,-31.14813094029918,2060,,
,,12471,,,,,,,17.71400866148977,351,0.0003,0,35,0.040425163,55.6,22.26715660074333,316,55.60572017,20,6.12,2,0,-17.71400866148977,2064,,
,,12498,,,,,,,48.47363880750261,351,0.0003,0,35,0.041450154,55.8,74.03211695794779,316,55.793210959999996,20,6.14,2,0,-48.47363880750261,2068,,
,,12527,,,,,,,22.096838597733818,356,0.0003,0,35,-0.17378816,56.3,27.36137320726354,321,56.346372439999996,20,6.2,2,0,-22.096838597733818,2072,,
,,12549,,,,,,,31.04093899708724,357,0.0003,0,35,-0.13445212,56.4,45.18724714436844,321,56.44132337999999,20,6.21,2,0,-31.04093899708724,2076,,
,,12574,,,,,,,21.83164536519622,357,0.0003,0,35,0.036326237,56.6,28.507922809032774,321,56.62629897000001,20,6.23,2,0,-21.83164536519622,2080,,
,,12599,,,,,,,39.853770688189336,357,0.0003,0,35,-0.11087367,56.7,59.55442380840514,321,56.722218430000005,20,6.24,2,0,-39.853770688189336,2084,,
,,12620,,,,,,,30.730671195562483,362,0.0003,0,34,0.045764506,56.0,45.475352316503304,326,55.97615652000001,20,6.16,2,0,-30.730671195562483,2088,,
,,12641,,,,,,,26.762017128241297,362,0.0003,0,34,-0.14650008,55.5,37.884349851352034,326,55.512866979999984,20,6.11,2,0,-26.762017128241297,2092,,
,,12671,,,,,,,39.548280780890806,362,0.0003,0,34,0.06625101,56.0,56.50989971052077,326,55.9814936,20,6.16,2,0,-39.548280780890806,2096,,
,,12696,,,,,,,35.831886147822345,362,0.0003,0,35,-0.07757778,56.1,52.00907515060088,326,56.083045469999995,20,6.17,2,0,-35.831886147822345,2100,,
,,12721,,,,,,,22.36245312542434,367,0.0003,0,34,-0.1778562,56.4,28.82400278381079,332,56.366125350000004,20,6.2,2,0,-22.36245312542434,2104,,
,,12761,,,,,,,26.721449051968726,367,0.0003,0,34,-0.13155219,58.1,31.31405504198699,332,58.130290589999994,21,6.39,2,0,-26.721449051968726,2108,,
,,12782,,,,,,,21.73766352790401,367,0.0003,0,34,0.016802136,57.1,29.550079713052625,332,57.10455464,21,6.28,2,0,-21.73766352790401,2112,,
,,12814,,,,,,,26.66164731157163,373,0.0003,0,34,-0.112809375,57.4,33.879585623020134,337,57.36837333,21,6.31,2,0,-26.66164731157163,2116,,
,,12841,,,,,,,26.62282122917144,373,0.0003,0,34,-0.062925234,57.5,35.68343958583471,337,57.54396724000001,21,6.33,2,0,-26.62282122917144,2120,,
,,12865,,,,,,,22.189607161608873,373,0.0003,0,34,-0.18070796,57.5,28.905798078018762,337,57.452097450000004,21,6.32,2,0,-22.189607161608873,2124,,
,,12888,,,,,,,31.244330578172523,373,0.0003,0,34,-0.17358316,57.4,44.875276364947794,337,57.37055323999999,21,6.31,2,0,-31.244330578172523,2128,,
,,12905,,,,,,,22.15830860244887,378,0.0003,0,34,-0.23342744,56.7,30.978455065153515,342,56.71657515999999,21,6.24,2,0,-22.15830860244887,2132,,
,,12925,,,,,,,26.506727209265733,378,0.0003,0,34,0.04163814,55.7,38.12450865437348,342,55.697017509999995,21,6.13,2,0,-26.506727209265733,2136,,
,,12954,,,,,,,26.828767161185176,378,0.0003,0,34,-0.167835,56.4,35.062345496842354,342,56.44093962000001,21,6.21,2,0,-26.828767161185176,2140,,
,,12981,,,,,,,30.936904232756707,378,0.0003,0,34,-0.13243423,57.0,42.99123919571652,342,56.994621779999996,21,6.27,2,0,-30.936904232756707,2144,,
,,13006,,,,,,,26.956942662619433,384,0.0003,0,33,-0.16543642,57.6,36.59800364875248,347,57.55831860999999,21,6.33,2,0,-26.956942662619433,2148,,
,,13028,,,,,,,22.308831195699366,384,0.0003,0,33,-0.0915089,57.2,29.817877758709443,347,57.203864870000004,21,6.29,2,0,-22.308831195699366,2152,,
,,13051,,,,,,,26.77013567470911,384,0.0003,0,33,-0.15374847,56.6,37.07137153896654,347,56.557924109999995,21,6.22,2,0,-26.77013567470911,2156,,
,,13073,,,,,,,30.924732942389383,384,0.0003,0,34,0.06346729,56.6,45.33984492546734,347,56.649533680000005,21,6.23,2,0,-30.924732942389383,2160,,
,,13103,,,,,,,40.26634592329315,389,0.0003,0,33,-0.14477815,57.5,56.9943977964301,352,57.48075939,21,6.32,2,0,-40.26634592329315,2164,,
,,13128,,,,,,,34.9453169757307,389,0.0003,0,33,0.0034266582,57.3,51.249766996732454,352,57.29722461,21,6.3,2,0,-34.9453169757307,2168,,
,,13152,,,,,,,35.17889820880696,389,0.0003,0,33,0.04839496,56.8,52.14720664413969,352,56.82888448,21,6.25,2,0,-35.17889820880696,2172,,
,,13171,,,,,,,22.285574385793204,389,0.0003,0,33,-0.20145038,56.6,30.509282226518117,352,56.55471567999999,21,6.22,2,0,-22.285574385793204,2176,,
,,13197,,,,,,,30.927706675940954,389,0.0003,0,33,0.101565875,56.7,43.58134547237638,352,56.65066921,21,6.23,2,0,-30.927706675940954,2180,,
,,13222,,,,,,,30.590870917239968,395,0.0003,0,33,-0.006768475,56.6,43.484372538706495,358,56.645862980000004,21,6.23,2,0,-30.590870917239968,2184,,
,,13246,,,,,,,22.208029884453566,395,0.0003,0,33,0.030390713,56.9,29.121549232020755,358,56.94130601999999,21,6.26,2,0,-22.208029884453566,2188,,
,,13267,,,,,,,35.345655135231446,395,0.0003,0,33,0.011724442,57.0,53.85499628207072,358,56.95945731,21,6.26,2,0,-35.345655135231446,2192,,
,,13290,,,,,,,26.626255358001337,395,0.0003,0,33,0.019368079,56.3,37.10296152371767,358,56.30405079000001,21,6.19,2,0,-26.626255358001337,2196,,
,,13316,,,,,,,35.41814471119721,400,0.0003,0,33,-0.13258944,56.4,51.15212000921688,363,56.38486121,21,6.2,2,0,-35.41814471119721,2200,,
,,13337,,,,,,,40.24484956614189,400,0.0003,0,33,-0.18602106,56.0,62.197390887906145,363,56.015045929999985,21,6.16,2,0,-40.24484956614189,2204,,
,,13361,,,,,,,26.73426650253822,400,0.0003,0,33,-0.11088109,54.5,36.7727900745026,363,54.52856272999998,22,6.0,2,0,-26.73426650253822,2208,,
,,13378,,,,,,,17.612562321473693,400,0.0003,0,33,0.036758393,54.2,23.074597109424765,363,54.16505488000001,22,5.96,2,0,-17.612562321473693,2212,,
,,13400,,,,,,,22.132796569627853,406,0.0003,0,32,0.0625522,53.2,29.71592739723107,369,53.248373660000006,22,5.86,2,0,-22.132796569627853,2216,,
,,13424,,,,,,,26.412094019788942,406,0.0003,0,33,-0.1615412,53.0,36.23332250101472,369,52.96813864,22,5.83,2,0,-26.412094019788942,2220,,
,,13447,,,,,,,30.661762103968908,406,0.0003,0,33,0.11054975,52.9,44.61007126511983,369,52.87776688000001,22,5.82,2,0,-30.661762103968908,2224,,
,,13470,,,,,,,31.316931154274503,406,0.0003,0,33,-0.18405837,52.9,44.95078635888589,369,52.86908316,22,5.82,2,0,-31.316931154274503,2228,,
,,13498,,,,,,,44.39736332945144,406,0.0003,0,33,-0.114954725,53.9,65.59882505664453,369,53.89912154,22,5.93,2,0,-44.39736332945144,2232,,
,,13520,,,,,,,39.68611984651743,412,0.0003,0,32,-0.15826145,54.1,61.054885712144355,374,54.07824243000001,22,5.95,2,0,-39.68611984651743,2236,,
,,13543,,,,,,,39.45198350940595,412,0.0003,0,32,0.090136155,53.5,60.571313530770446,374,53.51305956,22,5.89,2,0,-39.45198350940595,2240,,
,,13574,,,,,,,40.15955118386974,412,0.0003,0,32,-0.07559478,53.9,56.4146001467023,374,53.89696771,22,5.93,2,0,-40.15955118386974,2244,,
,,13595,,,,,,,40.12057968800865,412,0.0003,0,32,-0.08420191,53.5,62.37093490661974,374,53.522259040000016,22,5.89,2,0,-40.12057968800865,2248,,
,,13627,,,,,,,39.67886961249195,418,0.0003,0,32,-0.08589131,54.4,55.40206042589766,380,54.446672529999994,22,5.99,2,0,-39.67886961249195,2252,,
,,13649,,,,,,,26.817939376213463,418,0.0003,0,32,-0.1593862,54.3,37.464019701123775,380,54.348476649999995,22,5.98,2,0,-26.817939376213463,2256,,
,,13672,,,,,,,30.844222514567956,418,0.0003,0,32,0.079269536,54.4,44.85327484813596,380,54.43421105,22,5.99,2,0,-30.844222514567956,2260,,
,,13697,,,,,,,43.98255645283481,418,0.0003,0,32,0.08223793,54.0,67.4470505353884,380,53.95744849,22,5.94,2,0,-43.98255645283481,2264,,
,,13723,,,,,,,30.902564325628678,424,0.0003,0,32,0.030399969,54.1,43.5114545908591,385,54.058466710000005,22,5.95,2,0,-30.902564325628678,2268,,
,,13748,,,,,,,40.31094913360492,424,0.0003,0,32,-0.092662394,54.2,60.00715976866248,385,54.15385219999999,22,5.96,2,0,-40.31094913360492,2272,,
,,13768,,,,,,,22.130133778884566,424,0.0003,0,32,0.016000245,54.2,30.233167581125084,385,54.24600542,22,5.97,2,0,-22.130133778884566,2276,,
,,13794,,,,,,,39.487582447036175,424,0.0003,0,32,-0.08187665,54.2,58.6237727130297,385,54.24821695000001,22,5.97,2,0,-39.487582447036175,2280,,
,,13828,,,,,,,31.05198627895805,430,0.0003,0,32,0.045149963,55.1,40.28306827237398,391,55.09425526,22,6.06,2,0,-31.05198627895805,2284,,
,,13849,,,,,,,31.18739089294276,430,0.0003,0,32,-0.08503348,54.8,45.86660635530675,391,54.803711899999996,22,6.03,2,0,-31.18739089294276,2288,,
,,13868,,,,,,,26.65238702716861,430,0.0003,0,32,-0.04689181,54.6,38.70621263145641,391,54.61364811000001,22,6.01,2,0,-26.65238702716861,2292,,
,,13886,,,,,,,26.650511030432977,430,0.0003,0,32,0.03407961,54.2,39.07673162094062,391,54.15126729000001,22,5.96,2,0,-26.650511030432977,2296,,
,,13911,,,,,,,26.670107129762407,436,0.0003,0,31,0.020235624,54.1,36.488411829411874,397,54.07199905,22,5.95,2,0,-26.670107129762407,2300,,
,,13933,,,,,,,26.332220659742273,436,0.0003,0,31,0.018507358,54.2,37.193501712595946,397,54.16181614,22,5.96,2,0,-26.332220659742273,2304,,
,,13959,,,,,,,30.71788866160762,436,0.0003,0,31,0.03822815,54.3,43.23845593884076,397,54.34358604,22,5.98,2,0,-30.71788866160762,2308,,
,,13978,,,,,,,35.35876961121958,436,0.0003,0,32,-0.15638837,54.5,54.721655668451405,397,54.525522939999995,23,6.0,2,0,-35.35876961121958,2312,,
,,13999,,,,,,,26.569392248692473,436,0.0003,0,32,0.013746244,54.4,37.78427908204253,397,54.43556233000001,23,5.99,2,0,-26.569392248692473,2316,,
,,14023,,,,,,,30.652851285557755,442,0.0003,0,31,0.0012363592,54.4,43.98827530796137,403,54.43202905000001,23,5.99,2,0,-30.652851285557755,2320,,
,,14048,,,,,,,35.28245961727596,442,0.0003,0,31,-0.088494025,54.6,51.57894160692446,403,54.620792179999995,23,6.01,2,0,-35.28245961727596,2324,,
,,14074,,,,,,,44.30734282926291,442,0.0003,0,31,-0.046198014,54.9,66.95980898739282,403,54.90499218000001,23,6.04,2,0,-44.30734282926291,2328,,
,,14105,,,,,,,35.108354453528136,448,0.0003,0,31,0.04505441,55.2,48.42294532495712,408,55.17003902999999,23,6.07,2,0,-35.108354453528136,2332,,
,,14129,,,,,,,30.48784634270163,448,0.0003,0,31,0.01888031,55.4,43.91269677769225,408,55.354823970000005,23,6.09,2,0,-30.48784634270163,2336,,
,,14152,,,,,,,30.927058909612995,448,0.0003,0,31,0.018269746,55.4,44.866900651905844,408,55.36131830999999,23,6.09,2,0,-30.927058909612995,2340,,
,,14176,,,,,,,26.479231759962495,448,0.0003,0,31,-0.12951255,54.7,36.40464247599472,408,54.697899449999994,23,6.02,2,0,-26.479231759962495,2344,,
,,14196,,,,,,,22.295426968952956,448,0.0003,0,31,-0.12716058,54.6,30.250664550248523,408,54.60288849000001,23,6.01,2,0,-22.295426968952956,2348,,
,,14218,,,,,,,26.526171559952804,454,0.0003,0,31,0.043514147,53.7,37.52784816236928,414,53.66863146000001,23,5.91,2,0,-26.526171559952804,2352,,
,,14245,,,,,,,30.594504390604172,454,0.0003,0,31,0.06663308,54.1,42.746335631642324,414,54.130045839999994,23,5.96,2,0,-30.594504390604172,2356,,
,,14272,,,,,,,35.24360034364074,454,0.0003,0,31,0.004575934,54.5,50.506496312188,414,54.51083831,23,6.0,2,0,-35.24360034364074,2360,,
,,14297,,,,,,,35.29605090486951,454,0.0003,0,31,-0.15211333,54.5,51.510315496016396,414,54.508652510000005,23,6.0,2,0,-35.29605090486951,2364,,
,,14319,,,,,,,22.12015003937292,460,0.0003,0,31,0.085325,54.1,29.772833391522273,420,54.13393923,23,5.96,2,0,-22.12015003937292,2368,,
,,14343,,,,,,,35.57693660981012,460,0.0003,0,31,-0.13542208,54.0,52.297813161895895,420,54.04223964999999,23,5.95,2,0,-35.57693660981012,2372,,
,,14368,,,,,,,26.419336686758264,460,0.0003,0,31,0.043728083,54.5,36.174772954294795,420,54.51038708999999,23,6.0,2,0,-26.419336686758264,2376,,
,,14387,,,,,,,22.187312356796465,460,0.0003,0,31,-0.12838906,53.9,30.53164552659473,420,53.86686692,23,5.93,2,0,-22.187312356796465,2380,,
,,14409,,,,,,,26.387080629833207,466,0.0003,0,30,0.06706579,52.7,37.36311002679503,426,52.74656066000001,23,5.81,2,0,-26.387080629833207,2384,,
,,14432,,,,,,,35.45951393401436,466,0.0003,0,30,0.04004057,52.9,52.961657834235545,426,52.92580906,23,5.83,2,0,-35.45951393401436,2388,,
,,14453,,,,,,,30.859985028206847,466,0.0003,0,30,-0.1416182,53.1,45.524835764622146,426,53.09736286,23,5.85,2,0,-30.859985028206847,2392,,
,,14481,,,,,,,35.32571962546497,466,0.0003,0,31,-0.024059603,54.0,50.128129211505204,426,54.03103752,23,5.95,2,0,-35.32571962546497,2396,,
,,14504,,,,,,,31.019995940530265,472,0.0003,0,30,-0.19534731,53.8,44.66347689500364,432,53.83835012999999,23,5.93,2,0,-31.019995940530265,2400,,
,,14525,,,,,,,22.064908375838133,473,0.0003,0,30,0.035413582,53.8,29.953195118009788,432,53.75272358,23,5.92,2,0,-22.064908375838133,2404,,
,,14548,,,,,,,39.393930288245464,473,0.0003,0,30,0.08873975,53.5,60.52186539808583,432,53.47352880999999,23,5.89,2,0,-39.393930288245464,2408,,
,,14569,,,,,,,30.740226317544188,473,0.0003,0,30,-0.00091620535,53.6,45.44359842607215,432,53.64946825,24,5.91,2,0,-30.740226317544188,2412,,
,,14594,,,,,,,22.39299305753456,473,0.0003,0,30,-0.22672209,54.0,28.790253901414417,432,54.020257660000006,24,5.95,2,0,-22.39299305753456,2416,,
,,14622,,,,,,,26.650603486305037,479,0.0003,0,30,-0.10237838,54.4,35.285958874484926,438,54.39249922,24,5.99,2,0,-26.650603486305037,2420,,
,,14646,,,,,,,26.666003746880495,479,0.0003,0,30,-0.12640913,54.3,36.65962924923427,438,54.29768196999999,24,5.98,2,0,-26.666003746880495,2424,,
,,14667,,,,,,,26.48359020919283,479,0.0003,0,30,0.103374146,53.8,37.92915619105571,438,53.824168730000004,24,5.93,2,0,-26.48359020919283,2428,,
,,14697,,,,,,,43.89280816830698,479,0.0003,0,30,-0.0041971174,53.7,64.00587135081109,438,53.741453169999986,24,5.92,2,0,-43.89280816830698,2432,,
,,14724,,,,,,,39.5884147765388,485,0.0003,0,30,-0.031169856,54.0,58.08689577854962,444,54.02279478,24,5.95,2,0,-39.5884147765388,2436,,
,,14749,,,,,,,22.337025267913642,485,0.0003,0,30,-0.14601529,54.2,28.804174644466357,444,54.21295085,24,5.97,2,0,-22.337025267913642,2440,,
,,14777,,,,,,,35.711447349999915,485,0.0003,0,30,-0.18880102,54.6,50.23806911118939,444,54.59481347999999,24,6.01,2,0,-35.711447349999915,2444,,
,,14799,,,,,,,30.84443803415999,485,0.0003,0,30,-0.0348464,54.8,45.01831329110255,444,54.78147096,24,6.03,2,0,-30.84443803415999,2448,,
,,14818,,,,,,,26.46530605432459,491,0.0003,0,30,-0.14026281,54.5,38.28955877038168,450,54.501183229999995,24,6.0,2,0,-26.46530605432459,2452,,
,,14841,,,,,,,35.55009737331737,492,0.0003,0,30,0.08079458,54.1,53.06700808362825,450,54.14552162,24,5.96,2,0,-35.55009737331737,2456,,
,,14863,,,,,,,21.985548120282,492,0.0003,0,30,0.05396142,53.7,29.58389345355146,450,53.686035919999995,24,5.91,2,0,-21.985548120282,2460,,
,,14882,,,,,,,22.410921775714236,492,0.0003,0,30,-0.17099047,53.1,30.727657998253754,450,53.134191799999996,24,5.85,2,0,-22.410921775714236,2464,,
,,14908,,,,,,,44.12594295883514,498,0.0003,0,29,-0.15205461,53.5,66.58994119572834,456,53.50167237000001,24,5.89,2,0,-44.12594295883514,2468,,
,,14935,,,,,,,35.13436697193165,498,0.0003,0,29,0.07914953,53.8,50.52133580541851,456,53.77694821,24,5.92,2,0,-35.13436697193165,2472,,
,,14966,,,,,,,31.05846085104449,498,0.0003,0,30,-0.17852758,54.3,41.213578957048426,456,54.332340699999996,24,5.98,2,0,-31.05846085104449,2476,,
,,14995,,,,,,,35.29955047568788,498,0.0003,0,30,-0.10431377,55.3,49.5507436804177,456,55.25315432,24,6.08,2,0,-35.29955047568788,2480,,
,,15016,,,,,,,26.77911767815261,504,0.0003,0,29,-0.13246314,55.2,37.92930545108081,462,55.152231330000006,24,6.07,2,0,-26.77911767815261,2484,,
,,15039,,,,,,,30.681669835115443,504,0.0003,0,29,-0.16462056,55.1,44.40342940039361,462,55.14972135,24,6.07,2,0,-30.681669835115443,2488,,
,,15071,,,,,,,48.46336698537725,504,0.0003,0,29,-0.18433437,56.2,70.08443297849205,462,56.16986173,24,6.18,2,0,-48.46336698537725,2492,,
,,15091,,,,,,,26.96959463416591,504,0.0003,0,29,-0.15645155,55.4,38.52708098008007,462,55.42365120999999,24,6.1,2,0,-26.96959463416591,2496,,
,,15112,,,,,,,21.97777006445196,511,0.0003,0,29,-0.21442424,55.2,29.532421184682956,469,55.2340834,24,6.08,2,0,-21.97777006445196,2500,,
,,15132,,,,,,,30.986427546822355,511,0.0003,0,29,0.0765194,55.1,46.380415095076756,469,55.13390594,24,6.07,2,0,-30.986427546822355,2504,,
,,15162,,,,,,,30.65192766495707,511,0.0003,0,29,0.047952265,55.8,41.517242113738526,469,55.779352450000005,24,6.14,2,0,-30.65192766495707,2508,,
,,15186,,,,,,,22.12461374423476,511,0.0003,0,29,0.04944319,56.1,29.11044546867659,469,56.06426647,25,6.17,2,0,-22.12461374423476,2512,,
,,15212,,,,,,,40.05484000281503,517,0.0003,0,29,0.016309477,56.2,59.27629788402842,475,56.15805741,25,6.18,2,0,-40.05484000281503,2516,,
,,15233,,,,,,,31.046972639032074,517,0.0003,0,29,-0.15559544,55.5,45.65293403651232,475,55.512014330000014,25,6.11,2,0,-31.046972639032074,2520,,
,,15258,,,,,,,30.63536767684785,518,0.0003,0,29,0.05305017,55.6,43.611901843723906,475,55.60278066000001,25,6.12,2,0,-30.63536767684785,2524,,
,,15282,,,,,,,35.341521830167345,518,0.0003,0,29,0.11211034,55.9,52.40302667072934,475,55.89209014,25,6.15,2,0,-35.341521830167345,2528,,
,,15311,,,,,,,39.69717223662062,524,0.0003,0,29,-0.06538279,55.8,57.090888544775325,481,55.790703609999994,25,6.14,2,0,-39.69717223662062,2532,,
,,15335,,,,,,,40.068413732109704,524,0.0003,0,29,-0.17528492,55.5,60.16287074521054,481,55.51639376,25,6.11,2,0,-40.068413732109704,2536,,
,,15356,,,,,,,31.0851590850458,524,0.0003,0,29,-0.16585062,55.1,45.584619752379,481,55.14030889000001,25,6.07,2,0,-31.0851590850458,2540,,
,,15377,,,,,,,26.107415820691102,524,0.0003,0,29,0.032324024,54.5,37.3676703306127,481,54.484221080000005,25,6.0,2,0,-26.107415820691102,2544,,
,,15399,,,,,,,26.849381124496073,524,0.0003,0,29,-0.13737139,54.5,37.64566099098855,481,54.49040666,25,6.0,2,0,-26.849381124496073,2548,,
,,15420,,,,,,,21.817933479714053,531,0.0003,0,29,-0.008593772,54.7,29.574075852866155,487,54.669199500000005,25,6.02,2,0,-21.817933479714053,2552,,
,,15444,,,,,,,35.704588468343545,531,0.0003,0,29,-0.03533699,54.8,52.43379842950965,487,54.757752260000004,25,6.03,2,0,-35.704588468343545,2556,,
,,15470,,,,,,,48.33997623757549,531,0.0003,0,29,0.032055497,55.1,74.61714568081206,487,55.1203712,25,6.07,2,0,-48.33997623757549,2560,,
,,15492,,,,,,,30.984239978604275,531,0.0003,0,29,-0.098685615,55.4,45.2651042837299,487,55.40062714,25,6.1,2,0,-30.984239978604275,2564,,
,,15516,,,,,,,31.128581310500504,537,0.0003,0,28,-0.14807028,55.2,44.371066177526075,494,55.21815123,25,6.08,2,0,-31.128581310500504,2568,,
,,15544,,,,,,,44.164892464774546,537,0.0003,0,28,-0.13378724,55.3,65.37511383855244,494,55.31656596,25,6.09,2,0,-44.164892464774546,2572,,
,,15563,,,,,,,22.258953100648952,537,0.0003,0,28,-0.15825616,54.2,30.482854807495993,494,54.19919046,25,5.97,2,0,-22.258953100648952,2576,,
,,15582,,,,,,,31.20005464552614,537,0.0003,0,28,-0.1378009,53.3,46.73606196582871,494,53.279440339999994,25,5.87,2,0,-31.20005464552614,2580,,
,,15603,,,,,,,35.36199828478537,544,0.0003,0,28,0.020530855,53.3,53.87103383082939,500,53.27638167999999,25,5.87,2,0,-35.36199828478537,2584,,
,,15628,,,,,,,22.110840740700695,544,0.0003,0,28,-0.17113441,53.5,28.54510316151526,500,53.46851541000001,25,5.89,2,0,-22.110840740700695,2588,,
,,15648,,,,,,,30.85080101940049,544,0.0003,0,28,0.017341308,52.4,46.18798914514813,500,52.36264114000001,25,5.77,2,0,-30.85080101940049,2592,,
,,15670,,,,,,,17.69688375685077,544,0.0003,0,28,0.02322661,52.5,22.037780705084657,500,52.543037299999995,25,5.79,2,0,-17.69688375685077,2596,,
,,15689,,,,,,,22.367846749936305,544,0.0003,0,28,-0.17472348,52.4,30.609385429380897,500,52.3614672,25,5.77,2,0,-22.367846749936305,2600,,
,,15715,,,,,,,31.2685664691116,551,0.0003,0,28,-0.13124548,52.9,43.731442449706684,507,52.92577514999999,25,5.83,2,0,-31.2685664691116,2604,,
,,15736,,,,,,,30.96124485147708,551,0.0003,0,28,-0.17504935,52.1,45.46259837628694,507,52.09175036999999,25,5.74,2,0,-30.96124485147708,2608,,
,,15768,,,,,,,53.19256038162904,551,0.0003,0,28,-0.093131065,52.8,78.11996038127985,507,52.83409194,25,5.82,2,0,-53.19256038162904,2612,,
,,15792,,,,,,,26.522725132612578,551,0.0003,0,28,-0.16255836,52.6,36.41057108275868,507,52.62803355999999,26,5.8,2,0,-26.522725132612578,2616,,
,,15813,,,,,,,26.50147239478767,557,0.0003,0,28,0.1272172,52.6,37.914500750024914,513,52.62904456999999,26,5.8,2,0,-26.50147239478767,2620,,
,,15840,,,,,,,30.92553771213262,557,0.0003,0,28,-0.17594437,52.8,42.816951769932025,513,52.81462954,26,5.82,2,0,-30.92553771213262,2624,,
,,15859,,,,,,,26.43420517359537,557,0.0003,0,28,0.090118065,52.4,38.5616192063663,513,52.35474818000001,26,5.77,2,0,-26.43420517359537,2628,,
,,15880,,,,,,,39.58667271231492,557,0.0003,0,28,0.07476506,51.6,61.91842449909436,513,51.62097184,26,5.69,2,0,-39.58667271231492,2632,,
,,15902,,,,,,,22.325920362156772,564,0.0003,0,28,-0.17047746,51.4,29.70936252753161,520,51.435107069999994,26,5.67,2,0,-22.325920362156772,2636,,
,,15923,,,,,,,26.643464592611167,564,0.0003,0,28,-0.19529614,51.4,37.70261813872808,520,51.43815315999999,26,5.67,2,0,-26.643464592611167,2640,,
,,15952,,,,,,,53.147671663516626,564,0.0003,0,28,0.010947249,52.2,80.66255849669676,520,52.18692354000001,26,5.75,2,0,-53.147671663516626,2644,,
,,15982,,,,,,,48.44537460641389,564,0.0003,0,28,-0.06121699,52.9,71.72156819307169,520,52.918115320000005,26,5.83,2,0,-48.44537460641389,2648,,
,,16003,,,,,,,26.641926036052418,571,0.0003,0,27,-0.19495234,52.9,37.6010036622644,526,52.931023280000005,26,5.83,2,0,-26.641926036052418,2652,,
,,16032,,,,,,,30.822885103136425,571,0.0003,0,28,-0.0023367454,53.4,41.98625494561222,526,53.39321847,26,5.88,2,0,-30.822885103136425,2656,,
,,16059,,,,,,,39.843605071413144,571,0.0003,0,28,-0.16356796,53.5,58.21665290582324,526,53.4933427,26,5.89,2,0,-39.843605071413144,2660,,
,,16081,,,,,,,31.085877094182646,571,0.0003,0,28,-0.13898118,53.5,45.26166864723687,526,53.494535159999984,26,5.89,2,0,-31.085877094182646,2664,,
,,16101,,,,,,,26.619640147603242,578,0.0003,0,27,-0.16464363,53.1,38.03032116316287,533,53.117505189999996,26,5.85,2,0,-26.619640147603242,2668,,
,,16124,,,,,,,22.155291156336975,578,0.0003,0,27,0.088993385,52.7,29.51160085750648,533,52.65252391,26,5.8,2,0,-22.155291156336975,2672,,
,,16154,,,,,,,40.3570802274919,578,0.0003,0,27,-0.20929621,53.7,56.88457301498691,533,53.67847229,26,5.91,2,0,-40.3570802274919,2676,,
,,16175,,,,,,,26.34465645524902,578,0.0003,0,27,0.036647227,53.9,37.5726173819016,533,53.85240278000001,26,5.93,2,0,-26.34465645524902,2680,,
,,16202,,,,,,,35.57026505635679,585,0.0003,0,27,-0.04942257,54.4,50.79657937660299,539,54.41310648000002,26,5.99,3,0,-35.57026505635679,2684,,
,,16226,,,,,,,22.199502682350058,585,0.0003,0,27,0.03058881,54.3,29.154178931142386,539,54.324067609999986,26,5.98,3,0,-22.199502682350058,2688,,
