#{"t_start": 1651884213.9554694, "env_id": "InvertedPendulum-v2"}
r,l,t
6.0,6,26.93201
10.0,10,26.959699
3.0,3,26.974721
5.0,5,26.98867
3.0,3,26.999846
6.0,6,27.014707
14.0,14,27.052153
3.0,3,27.068427
3.0,3,27.078907
7.0,7,28.214143
6.0,6,28.233047
7.0,7,28.251155
7.0,7,28.266886
3.0,3,28.277337
3.0,3,28.287924
6.0,6,28.301981
7.0,7,28.317441
7.0,7,28.332004
10.0,10,28.356987
3.0,3,28.368251
6.0,6,28.378786
6.0,6,28.393457
20.0,20,28.434401
5.0,5,29.558269
4.0,4,29.570472
5.0,5,29.583043
3.0,3,29.594818
5.0,5,29.609607
6.0,6,29.624825
20.0,20,29.667359
4.0,4,29.687247
5.0,5,29.69653
4.0,4,29.703556
10.0,10,29.722636
4.0,4,29.731317
3.0,3,29.736716
5.0,5,29.744296
4.0,4,29.751583
5.0,5,29.761956
7.0,7,29.775131
8.0,8,30.952099
5.0,5,30.960819
11.0,11,30.980861
6.0,6,30.998523
16.0,16,31.029821
6.0,6,31.048927
8.0,8,31.065528
10.0,10,31.089029
6.0,6,31.109133
3.0,3,31.118762
3.0,3,31.127607
3.0,3,31.137026
4.0,4,31.148807
5.0,5,31.160572
8.0,8,31.181574
3.0,3,31.193097
4.0,4,32.470079
7.0,7,32.489116
3.0,3,32.504237
6.0,6,32.51959
5.0,5,32.535803
6.0,6,32.549172
8.0,8,32.571485
3.0,3,32.586328
4.0,4,32.597713
8.0,8,32.618718
4.0,4,32.631638
3.0,3,32.639173
6.0,6,32.653277
3.0,3,32.667077
4.0,4,32.679942
3.0,3,32.688074
11.0,11,32.710899
5.0,5,32.728656
5.0,5,32.741832
5.0,5,34.128255
15.0,15,34.163814
4.0,4,34.178965
4.0,4,34.189258
7.0,7,34.203713
4.0,4,34.217942
4.0,4,34.230681
7.0,7,34.24927
10.0,10,34.276141
3.0,3,34.288255
3.0,3,34.296046
7.0,7,34.312788
5.0,5,34.327928
4.0,4,34.342909
7.0,7,34.360235
4.0,4,34.377615
4.0,4,34.386963
10.0,10,35.681201
13.0,13,35.707933
4.0,4,35.717868
6.0,6,35.72669
3.0,3,35.733415
8.0,8,35.750597
4.0,4,35.764754
5.0,5,35.777302
4.0,4,35.790558
5.0,5,35.80333
4.0,4,35.814781
4.0,4,35.829183
4.0,4,35.836914
3.0,3,35.844312
7.0,7,35.856788
8.0,8,35.871885
3.0,3,35.880433
4.0,4,35.891941
5.0,5,35.905418
6.0,6,37.271221
15.0,15,37.304639
4.0,4,37.319128
3.0,3,37.326412
6.0,6,37.335548
5.0,5,37.344664
11.0,11,37.362437
3.0,3,37.370772
7.0,7,37.386367
4.0,4,37.400206
3.0,3,37.405214
5.0,5,37.411684
4.0,4,37.417307
14.0,14,37.438195
6.0,6,37.457694
7.0,7,38.857755
9.0,9,38.880486
3.0,3,38.894662
3.0,3,38.903467
3.0,3,38.913533
3.0,3,38.924989
3.0,3,38.929845
3.0,3,38.939638
6.0,6,38.954718
3.0,3,38.960629
3.0,3,38.967035
4.0,4,38.978973
3.0,3,38.991205
3.0,3,39.00343
4.0,4,39.012309
4.0,4,39.022691
6.0,6,39.039725
4.0,4,39.050624
3.0,3,39.060372
5.0,5,39.074008
4.0,4,39.084315
7.0,7,39.101428
5.0,5,39.113593
9.0,9,40.702554
5.0,5,40.719903
5.0,5,40.734815
11.0,11,40.760692
5.0,5,40.780321
5.0,5,40.795908
4.0,4,40.80705
8.0,8,40.826017
3.0,3,40.835645
3.0,3,40.847667
3.0,3,40.858714
6.0,6,40.873757
3.0,3,40.883531
6.0,6,40.899011
8.0,8,40.92098
10.0,10,40.942654
3.0,3,40.952754
3.0,3,40.961806
3.0,3,40.972869
7.0,7,42.487052
3.0,3,42.499616
9.0,9,42.519678
7.0,7,42.540154
9.0,9,42.561481
5.0,5,42.576499
4.0,4,42.588834
16.0,16,42.619114
4.0,4,42.635899
8.0,8,42.648214
6.0,6,42.659598
16.0,16,42.683997
11.0,11,44.227216
4.0,4,44.241275
7.0,7,44.254935
5.0,5,44.268849
5.0,5,44.282773
3.0,3,44.292045
4.0,4,44.303708
3.0,3,44.317173
4.0,4,44.327852
3.0,3,44.336663
3.0,3,44.34525
7.0,7,44.362462
3.0,3,44.37215
3.0,3,44.381072
8.0,8,44.402612
12.0,12,44.432233
4.0,4,44.446379
4.0,4,44.456402
3.0,3,44.468128
5.0,5,44.480069
4.0,4,44.491526
4.0,4,44.502706
3.0,3,46.010925
3.0,3,46.018779
4.0,4,46.027222
3.0,3,46.036175
10.0,10,46.055364
4.0,4,46.06837
5.0,5,46.080465
3.0,3,46.08972
4.0,4,46.100919
11.0,11,46.121085
5.0,5,46.133615
4.0,4,46.144528
3.0,3,46.157373
7.0,7,46.172578
3.0,3,46.182985
12.0,12,46.208777
5.0,5,46.221824
6.0,6,46.238411
6.0,6,46.255151
7.0,7,48.056858
12.0,12,48.085502
10.0,10,48.111985
5.0,5,48.127277
4.0,4,48.140414
3.0,3,48.151548
4.0,4,48.16434
4.0,4,48.173561
4.0,4,48.183323
5.0,5,48.194992
3.0,3,48.201405
9.0,9,48.219969
3.0,3,48.234276
5.0,5,48.251471
5.0,5,48.263782
3.0,3,48.273509
4.0,4,48.286136
4.0,4,48.300181
3.0,3,48.31031
11.0,11,50.056406
4.0,4,50.070039
6.0,6,50.082518
8.0,8,50.096156
5.0,5,50.113909
3.0,3,50.124749
3.0,3,50.134664
5.0,5,50.146369
4.0,4,50.152545
6.0,6,50.166251
6.0,6,50.178306
6.0,6,50.192225
3.0,3,50.204771
8.0,8,50.216771
3.0,3,50.229326
4.0,4,50.242833
3.0,3,50.252017
3.0,3,50.26055
7.0,7,50.279095
24.0,24,51.984643
3.0,3,51.998398
3.0,3,52.007118
5.0,5,52.019962
4.0,4,52.032631
5.0,5,52.045676
5.0,5,52.060488
6.0,6,52.079191
4.0,4,52.090748
13.0,13,52.122215
5.0,5,52.138818
6.0,6,52.156457
10.0,10,52.178261
3.0,3,52.194021
4.0,4,52.204422
3.0,3,52.214766
6.0,6,53.979293
9.0,9,54.001873
5.0,5,54.022007
5.0,5,54.034381
6.0,6,54.045892
6.0,6,54.056334
3.0,3,54.066231
3.0,3,54.078447
4.0,4,54.090168
10.0,10,54.114594
4.0,4,54.132972
4.0,4,54.144668
9.0,9,54.169418
7.0,7,54.190885
6.0,6,54.209425
6.0,6,54.226598
4.0,4,54.237869
6.0,6,56.183171
7.0,7,56.203175
4.0,4,56.217021
4.0,4,56.227428
4.0,4,56.23712
4.0,4,56.249192
3.0,3,56.261557
6.0,6,56.276409
5.0,5,56.290533
4.0,4,56.302665
6.0,6,56.32136
6.0,6,56.335199
4.0,4,56.347495
5.0,5,56.355218
3.0,3,56.361313
3.0,3,56.366234
6.0,6,56.37634
10.0,10,56.397568
4.0,4,56.413064
5.0,5,56.42503
4.0,4,56.436746
6.0,6,58.187712
11.0,11,58.213169
3.0,3,58.223285
8.0,8,58.235247
6.0,6,58.24864
3.0,3,58.256798
4.0,4,58.268607
8.0,8,58.285753
5.0,5,58.301623
4.0,4,58.314355
8.0,8,58.329237
4.0,4,58.339265
5.0,5,58.35081
3.0,3,58.360895
9.0,9,58.379994
6.0,6,58.397729
5.0,5,58.412518
11.0,11,60.263747
5.0,5,60.281097
6.0,6,60.29295
3.0,3,60.300174
6.0,6,60.31973
5.0,5,60.330448
3.0,3,60.337977
3.0,3,60.347802
4.0,4,60.358746
7.0,7,60.373906
3.0,3,60.386793
8.0,8,60.40265
9.0,9,60.422251
7.0,7,60.441029
3.0,3,60.450746
5.0,5,60.463171
9.0,9,60.482883
3.0,3,60.489506
9.0,9,62.526005
7.0,7,62.547647
19.0,19,62.585953
3.0,3,62.599898
4.0,4,62.612024
8.0,8,62.634081
4.0,4,62.647554
6.0,6,62.662693
3.0,3,62.673781
6.0,6,62.689072
7.0,7,62.707441
4.0,4,62.719801
3.0,3,62.728375
4.0,4,62.740184
7.0,7,62.760434
14.0,14,64.761289
4.0,4,64.775962
5.0,5,64.786312
4.0,4,64.801608
4.0,4,64.809061
7.0,7,64.821123
4.0,4,64.831743
6.0,6,64.848181
21.0,21,64.892191
4.0,4,64.909518
3.0,3,64.920631
3.0,3,64.92678
9.0,9,64.935816
4.0,4,64.942176
3.0,3,64.949915
3.0,3,64.958513
14.0,14,66.973367
7.0,7,66.991411
4.0,4,67.001192
4.0,4,67.01445
3.0,3,67.023131
3.0,3,67.031732
6.0,6,67.048658
9.0,9,67.071897
9.0,9,67.089679
3.0,3,67.10015
19.0,19,67.132745
4.0,4,67.154271
4.0,4,67.166352
4.0,4,67.178701
7.0,7,67.198587
6.0,6,67.21644
3.0,3,67.228326
8.0,8,69.344869
4.0,4,69.360591
3.0,3,69.371767
5.0,5,69.387156
11.0,11,69.405759
4.0,4,69.422123
8.0,8,69.445135
11.0,11,69.473233
4.0,4,69.486388
3.0,3,69.494224
7.0,7,69.511958
5.0,5,69.527064
4.0,4,69.538912
4.0,4,69.551249
8.0,8,69.567336
9.0,9,69.59252
5.0,5,69.609125
4.0,4,71.760978
3.0,3,71.770579
6.0,6,71.784997
8.0,8,71.799657
8.0,8,71.818372
9.0,9,71.841139
4.0,4,71.85341
5.0,5,71.864807
11.0,11,71.886264
5.0,5,71.903142
9.0,9,71.922833
5.0,5,71.938324
3.0,3,71.948665
6.0,6,71.96351
3.0,3,71.972124
6.0,6,71.98373
3.0,3,71.993581
4.0,4,74.050552
5.0,5,74.0648
7.0,7,74.081057
4.0,4,74.094491
3.0,3,74.105597
4.0,4,74.114398
7.0,7,74.133845
6.0,6,74.151093
3.0,3,74.162572
11.0,11,74.185939
17.0,17,74.219325
5.0,5,74.238526
3.0,3,74.251245
9.0,9,74.264131
15.0,15,76.500032
3.0,3,76.517075
4.0,4,76.53027
4.0,4,76.543434
3.0,3,76.552157
7.0,7,76.567717
6.0,6,76.586183
5.0,5,76.603137
6.0,6,76.622774
5.0,5,76.64008
4.0,4,76.654721
5.0,5,76.667262
8.0,8,76.688927
4.0,4,76.701337
6.0,6,76.718051
3.0,3,76.73136
3.0,3,76.73921
11.0,11,76.759608
12.0,12,76.788826
4.0,4,79.054147
5.0,5,79.063828
3.0,3,79.07359
4.0,4,79.085337
20.0,20,79.125548
4.0,4,79.142685
20.0,20,79.185224
3.0,3,79.202737
5.0,5,79.21148
4.0,4,79.222295
14.0,14,79.252162
3.0,3,79.264363
12.0,12,81.438615
6.0,6,81.462936
5.0,5,81.472785
5.0,5,81.48217
4.0,4,81.490282
5.0,5,81.500984
5.0,5,81.512026
4.0,4,81.524392
4.0,4,81.535665
4.0,4,81.54673
5.0,5,81.559893
5.0,5,81.57498
5.0,5,81.588781
3.0,3,81.595602
6.0,6,81.607269
8.0,8,81.626298
10.0,10,81.649143
4.0,4,81.656284
3.0,3,81.66551
4.0,4,81.677469
3.0,3,81.686167
4.0,4,84.035733
8.0,8,84.054082
7.0,7,84.077364
4.0,4,84.086951
5.0,5,84.100565
4.0,4,84.112581
3.0,3,84.12327
3.0,3,84.134239
6.0,6,84.146474
10.0,10,84.172156
5.0,5,84.186581
3.0,3,84.198249
6.0,6,84.214349
3.0,3,84.225943
7.0,7,84.243911
2.0,2,84.254411
4.0,4,84.263063
5.0,5,84.275482
3.0,3,84.286027
3.0,3,84.294674
4.0,4,84.308187
11.0,11,86.720196
4.0,4,86.73413
10.0,10,86.754389
3.0,3,86.767109
3.0,3,86.775615
3.0,3,86.78483
3.0,3,86.794181
8.0,8,86.81305
5.0,5,86.827551
5.0,5,86.843471
15.0,15,86.867616
9.0,9,86.887869
4.0,4,86.900463
6.0,6,86.914755
3.0,3,86.926646
5.0,5,86.937857
3.0,3,86.946943
3.0,3,89.238856
4.0,4,89.249206
5.0,5,89.263051
3.0,3,89.272737
3.0,3,89.281386
9.0,9,89.299093
13.0,13,89.324458
9.0,9,89.346971
3.0,3,89.358366
8.0,8,89.376995
4.0,4,89.391961
8.0,8,89.408859
3.0,3,89.415912
3.0,3,89.42343
6.0,6,89.434256
4.0,4,89.446381
4.0,4,89.462507
3.0,3,89.471308
5.0,5,89.482229
4.0,4,92.012591
4.0,4,92.025547
8.0,8,92.042869
3.0,3,92.055043
9.0,9,92.076976
6.0,6,92.096911
4.0,4,92.112321
5.0,5,92.123304
3.0,3,92.134007
19.0,19,92.163371
3.0,3,92.180735
3.0,3,92.189323
3.0,3,92.197572
4.0,4,92.208799
4.0,4,92.222499
4.0,4,92.233791
5.0,5,92.248894
4.0,4,92.260379
15.0,15,94.786764
8.0,8,94.809197
8.0,8,94.833321
6.0,6,94.848431
4.0,4,94.860027
4.0,4,94.868576
4.0,4,94.877733
4.0,4,94.889521
4.0,4,94.902005
3.0,3,94.908654
3.0,3,94.914676
3.0,3,94.922857
4.0,4,94.93042
3.0,3,94.938402
5.0,5,94.949441
3.0,3,94.961203
11.0,11,94.982556
3.0,3,94.995026
11.0,11,95.016833
6.0,6,97.493396
5.0,5,97.50522
8.0,8,97.524204
5.0,5,97.537688
5.0,5,97.550508
5.0,5,97.563445
3.0,3,97.574525
5.0,5,97.58902
3.0,3,97.597943
5.0,5,97.609824
4.0,4,97.624405
5.0,5,97.640297
3.0,3,97.652154
4.0,4,97.662023
7.0,7,97.679707
6.0,6,97.696826
4.0,4,97.710903
5.0,5,97.726349
9.0,9,97.742063
3.0,3,97.756653
3.0,3,100.471268
3.0,3,100.479996
3.0,3,100.488172
4.0,4,100.497823
4.0,4,100.511213
3.0,3,100.520327
3.0,3,100.527957
6.0,6,100.539411
7.0,7,100.556784
5.0,5,100.570562
13.0,13,100.595088
9.0,9,100.615068
4.0,4,100.629534
4.0,4,100.640214
4.0,4,100.654947
7.0,7,100.66814
8.0,8,100.687671
11.0,11,100.712859
3.0,3,103.204583
14.0,14,103.232432
3.0,3,103.246757
3.0,3,103.253648
3.0,3,103.262177
6.0,6,103.275503
3.0,3,103.287394
7.0,7,103.302768
22.0,22,103.347173
7.0,7,103.372481
9.0,9,103.393335
3.0,3,103.405086
3.0,3,103.415217
4.0,4,103.425305
3.0,3,103.435836
3.0,3,103.445148
4.0,4,103.458686
4.0,4,106.163981
7.0,7,106.183985
4.0,4,106.194837
3.0,3,106.202243
12.0,12,106.228077
3.0,3,106.242057
11.0,11,106.260282
3.0,3,106.272277
8.0,8,106.284528
5.0,5,106.300844
8.0,8,106.316271
4.0,4,106.329386
6.0,6,106.341052
5.0,5,106.357691
6.0,6,106.374512
3.0,3,106.383431
4.0,4,106.39662
7.0,7,109.125617
6.0,6,109.138877
5.0,5,109.153212
4.0,4,109.162134
3.0,3,109.169993
9.0,9,109.188428
4.0,4,109.19921
3.0,3,109.207094
7.0,7,109.222883
5.0,5,109.237636
4.0,4,109.248494
22.0,22,109.290058
9.0,9,109.316201
7.0,7,109.334423
6.0,6,109.350556
9.0,9,111.962704
6.0,6,111.979146
5.0,5,111.990976
5.0,5,112.000796
4.0,4,112.009541
4.0,4,112.022206
3.0,3,112.027611
5.0,5,112.035042
7.0,7,112.047968
12.0,12,112.074242
4.0,4,112.089876
5.0,5,112.102671
9.0,9,112.118136
4.0,4,112.131957
6.0,6,112.150717
6.0,6,112.165309
4.0,4,112.180904
6.0,6,115.167881
6.0,6,115.182883
3.0,3,115.193336
3.0,3,115.201601
4.0,4,115.21262
4.0,4,115.223173
3.0,3,115.231934
4.0,4,115.240844
8.0,8,115.25865
2.0,2,115.268121
8.0,8,115.282709
8.0,8,115.297798
5.0,5,115.313269
3.0,3,115.322601
5.0,5,115.334
4.0,4,115.345235
3.0,3,115.354746
4.0,4,115.361726
9.0,9,115.379725
8.0,8,115.397055
11.0,11,118.169188
6.0,6,118.187545
3.0,3,118.196509
6.0,6,118.209126
4.0,4,118.217669
3.0,3,118.227348
3.0,3,118.235738
5.0,5,118.247477
6.0,6,118.263149
3.0,3,118.272362
4.0,4,118.281424
17.0,17,118.309578
5.0,5,118.328881
6.0,6,118.337676
5.0,5,118.351229
5.0,5,118.364841
3.0,3,118.375365
5.0,5,118.390833
3.0,3,118.399632
5.0,5,121.31559
4.0,4,121.330348
5.0,5,121.34565
4.0,4,121.359885
5.0,5,121.373695
3.0,3,121.385912
3.0,3,121.393651
4.0,4,121.404178
12.0,12,121.432549
6.0,6,121.452319
16.0,16,121.48509
9.0,9,121.510366
5.0,5,121.528598
6.0,6,121.546218
6.0,6,121.563201
7.0,7,121.586221
4.0,4,124.478993
3.0,3,124.486747
6.0,6,124.497154
17.0,17,124.527598
3.0,3,124.543678
5.0,5,124.556853
4.0,4,124.564945
3.0,3,124.57613
6.0,6,124.590576
3.0,3,124.603871
9.0,9,124.623069
4.0,4,124.636555
3.0,3,124.64373
6.0,6,124.653178
6.0,6,124.66246
5.0,5,124.671189
6.0,6,124.682987
13.0,13,127.610785
3.0,3,127.625237
12.0,12,127.653957
5.0,5,127.672522
3.0,3,127.684242
4.0,4,127.695162
3.0,3,127.705878
5.0,5,127.721471
3.0,3,127.733491
4.0,4,127.746871
8.0,8,127.766152
4.0,4,127.779482
17.0,17,127.81649
9.0,9,127.842294
8.0,8,127.856115
4.0,4,127.872358
9.0,9,130.910957
4.0,4,130.923969
4.0,4,130.934999
3.0,3,130.944768
3.0,3,130.95296
4.0,4,130.960585
9.0,9,130.981505
7.0,7,130.998023
3.0,3,131.006733
3.0,3,131.016114
5.0,5,131.028722
4.0,4,131.037663
5.0,5,131.049142
6.0,6,131.062169
6.0,6,131.079263
8.0,8,131.09744
3.0,3,131.109887
11.0,11,131.131368
3.0,3,131.144159
15.0,15,134.096162
5.0,5,134.116545
