#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
44.919571,5,15.179673
54.385846,6,15.190238
45.310756,5,15.205787
45.122394,5,15.921993
91.956754,10,15.94651
45.526492,5,15.968361
54.666319,6,15.982196
72.784265,8,16.004991
63.700917,7,16.020703
82.426189,9,16.044601
35.758397,4,16.059949
45.078337,5,16.076312
54.233018,6,16.093796
64.045694,7,16.106004
63.369923,7,16.129078
54.284347,6,16.146009
45.325312,5,16.162876
54.485952,6,16.183236
54.257276,6,16.199704
44.88209,5,16.972867
72.712405,8,16.994913
64.020184,7,17.015707
35.849758,4,17.032598
72.480498,8,17.053271
63.76921,7,17.075796
54.181061,6,17.093557
36.060707,4,17.107217
82.452498,9,17.130986
63.300616,7,17.153657
45.137903,5,17.169062
44.944739,5,17.18545
82.098612,9,17.213663
54.314845,6,17.236996
54.444707,6,17.257311
54.575452,6,18.047174
45.263697,5,18.062665
36.245762,4,18.073423
45.512126,5,18.087583
110.000794,12,18.115082
91.876126,10,18.141332
63.505102,7,18.162966
63.798541,7,18.182621
63.86427,7,18.201162
54.323826,6,18.220681
54.706986,6,18.236988
45.424712,5,18.252454
35.412941,4,18.265714
54.200707,6,18.282239
44.951724,5,18.295212
54.696878,6,18.308835
63.72034,7,19.09087
35.956436,4,19.104774
82.417993,9,19.126075
45.092708,5,19.143139
54.450478,6,19.157607
54.364039,6,19.168949
72.817035,8,19.187811
54.172487,6,19.205995
64.02272,7,19.22655
73.424319,8,19.247478
54.654342,6,19.261432
45.16021,5,19.276758
45.076542,5,19.292617
45.025134,5,19.30864
54.603113,6,19.324844
44.882363,5,19.341196
63.994376,7,20.173462
119.629664,13,20.208068
73.138174,8,20.231669
63.865831,7,20.247555
63.827041,7,20.260444
63.626859,7,20.275386
36.044686,4,20.2883
64.027358,7,20.305614
54.264036,6,20.322763
45.488484,5,20.338753
36.027431,4,20.351621
82.184762,9,20.371449
35.994193,4,20.388167
45.299996,5,20.403039
73.586576,8,20.423542
44.834919,5,21.284558
54.004974,6,21.303266
63.750056,7,21.324553
53.94988,6,21.342676
110.716007,12,21.36998
45.466962,5,21.387908
54.584397,6,21.403047
