#{"t_start": 1651897062.76072, "env_id": "InvertedPendulum-v2"}
r,l,t
6.0,6,8.256266
7.0,7,8.266444
3.0,3,8.27514
13.0,13,8.295912
4.0,4,8.315196
3.0,3,8.325831
3.0,3,8.336182
5.0,5,8.345958
4.0,4,8.354273
4.0,4,8.36594
4.0,4,8.374845
3.0,3,8.386168
5.0,5,8.64939
6.0,6,8.66687
6.0,6,8.681677
4.0,4,8.695595
6.0,6,8.709337
3.0,3,8.718289
10.0,10,8.736329
4.0,4,8.750902
14.0,14,8.776701
5.0,5,8.794235
8.0,8,8.811696
4.0,4,8.822012
6.0,6,8.832814
9.0,9,8.852331
10.0,10,8.876154
12.0,12,9.188147
3.0,3,9.200605
4.0,4,9.21141
4.0,4,9.222398
6.0,6,9.238712
4.0,4,9.247834
4.0,4,9.259567
8.0,8,9.276215
3.0,3,9.282646
9.0,9,9.302445
10.0,10,9.323755
3.0,3,9.336926
3.0,3,9.346084
10.0,10,9.372425
6.0,6,9.393391
4.0,4,9.405824
9.0,9,9.427689
3.0,3,9.828149
4.0,4,9.84198
5.0,5,9.858016
3.0,3,9.869156
6.0,6,9.886389
12.0,12,9.915206
9.0,9,9.942807
9.0,9,9.966257
9.0,9,9.987235
3.0,3,10.00267
4.0,4,10.013781
5.0,5,10.028509
3.0,3,10.036458
4.0,4,10.047341
4.0,4,10.058578
5.0,5,10.074924
3.0,3,10.084719
3.0,3,10.093888
13.0,13,10.543398
3.0,3,10.559508
3.0,3,10.569898
5.0,5,10.585664
3.0,3,10.596277
3.0,3,10.607718
12.0,12,10.633357
5.0,5,10.65586
5.0,5,10.671238
3.0,3,10.682067
3.0,3,10.690752
3.0,3,10.702962
10.0,10,10.724792
6.0,6,10.744614
9.0,9,10.769242
4.0,4,10.786109
3.0,3,10.791367
4.0,4,10.800134
3.0,3,10.812658
3.0,3,10.824364
4.0,4,10.834133
5.0,5,11.315058
4.0,4,11.325752
10.0,10,11.344025
6.0,6,11.360415
3.0,3,11.3678
13.0,13,11.396465
3.0,3,11.413746
3.0,3,11.422893
4.0,4,11.435267
8.0,8,11.452719
4.0,4,11.467987
3.0,3,11.475948
4.0,4,11.489754
4.0,4,11.499104
6.0,6,11.515968
5.0,5,11.531178
4.0,4,11.54162
3.0,3,11.549278
11.0,11,12.089846
7.0,7,12.109249
10.0,10,12.129149
4.0,4,12.144792
7.0,7,12.16158
3.0,3,12.173342
3.0,3,12.180929
4.0,4,12.190787
3.0,3,12.201816
3.0,3,12.210393
4.0,4,12.220479
3.0,3,12.229982
10.0,10,12.250976
3.0,3,12.262934
7.0,7,12.277581
6.0,6,12.291472
6.0,6,12.308142
4.0,4,12.321589
3.0,3,12.330818
3.0,3,12.338966
4.0,4,12.351226
4.0,4,12.881207
10.0,10,12.900668
7.0,7,12.917688
4.0,4,12.926673
4.0,4,12.933911
9.0,9,12.946763
5.0,5,12.963923
6.0,6,12.979979
14.0,14,13.01139
19.0,19,13.054247
7.0,7,13.076779
5.0,5,13.091662
3.0,3,13.101858
5.0,5,13.692346
7.0,7,13.709722
6.0,6,13.727398
4.0,4,13.736941
10.0,10,13.754894
5.0,5,13.769997
3.0,3,13.780974
5.0,5,13.793176
10.0,10,13.81223
9.0,9,13.835949
12.0,12,13.861935
4.0,4,13.875924
3.0,3,13.885964
8.0,8,13.901999
11.0,11,13.925875
6.0,6,14.547813
10.0,10,14.569659
12.0,12,14.598079
9.0,9,14.621286
4.0,4,14.630551
5.0,5,14.637605
4.0,4,14.643511
10.0,10,14.657206
4.0,4,14.67263
8.0,8,14.687691
4.0,4,14.697863
4.0,4,14.704981
12.0,12,14.728611
4.0,4,14.743337
3.0,3,14.751491
13.0,13,15.412873
3.0,3,15.426196
10.0,10,15.449592
4.0,4,15.463921
3.0,3,15.474992
7.0,7,15.489481
7.0,7,15.506267
3.0,3,15.519351
12.0,12,15.544286
5.0,5,15.560865
3.0,3,15.570362
3.0,3,15.579508
4.0,4,15.592749
7.0,7,15.60824
3.0,3,15.619602
5.0,5,15.631114
10.0,10,15.652193
7.0,7,16.344919
6.0,6,16.356118
4.0,4,16.363639
6.0,6,16.377083
9.0,9,16.397328
7.0,7,16.418947
3.0,3,16.428951
3.0,3,16.436309
8.0,8,16.456528
3.0,3,16.467094
6.0,6,16.480109
3.0,3,16.492554
4.0,4,16.499901
6.0,6,16.511812
4.0,4,16.523687
6.0,6,16.539827
6.0,6,16.554881
5.0,5,16.572275
3.0,3,16.583234
5.0,5,17.381159
8.0,8,17.403104
3.0,3,17.414602
7.0,7,17.428114
3.0,3,17.435536
3.0,3,17.443197
4.0,4,17.456753
4.0,4,17.469527
5.0,5,17.483194
3.0,3,17.490789
4.0,4,17.501926
7.0,7,17.521212
7.0,7,17.537626
3.0,3,17.548266
5.0,5,17.560578
4.0,4,17.571721
4.0,4,17.58531
8.0,8,17.605685
7.0,7,17.625815
3.0,3,17.638306
3.0,3,17.65138
7.0,7,18.521173
6.0,6,18.538835
3.0,3,18.552757
6.0,6,18.570049
6.0,6,18.58802
3.0,3,18.599256
6.0,6,18.614235
13.0,13,18.636582
3.0,3,18.648029
16.0,16,18.68134
5.0,5,18.703892
3.0,3,18.718333
3.0,3,18.727436
4.0,4,18.738418
3.0,3,18.748427
6.0,6,18.766388
6.0,6,18.78264
16.0,16,19.665372
3.0,3,19.680159
3.0,3,19.68819
4.0,4,19.698851
4.0,4,19.710307
3.0,3,19.714848
4.0,4,19.720403
4.0,4,19.730146
5.0,5,19.741939
4.0,4,19.755319
3.0,3,19.766244
6.0,6,19.778936
9.0,9,19.799991
8.0,8,19.819327
4.0,4,19.834612
4.0,4,19.843846
5.0,5,19.853495
3.0,3,19.861075
5.0,5,19.872724
6.0,6,20.748263
9.0,9,20.769465
4.0,4,20.784678
5.0,5,20.798166
12.0,12,20.816876
5.0,5,20.833623
6.0,6,20.847449
3.0,3,20.859668
5.0,5,20.870751
3.0,3,20.880299
5.0,5,20.891285
14.0,14,20.915356
5.0,5,20.927564
8.0,8,20.946011
4.0,4,20.957519
8.0,8,20.978258
9.0,9,21.864907
9.0,9,21.879712
4.0,4,21.888082
7.0,7,21.904317
3.0,3,21.910517
3.0,3,21.915573
4.0,4,21.925723
7.0,7,21.93894
14.0,14,21.965984
3.0,3,21.982029
3.0,3,21.989928
5.0,5,22.00337
5.0,5,22.019648
3.0,3,22.027704
8.0,8,22.043201
7.0,7,22.059487
4.0,4,22.06565
17.0,17,23.009756
11.0,11,23.038534
6.0,6,23.058902
4.0,4,23.070776
6.0,6,23.084069
14.0,14,23.107848
28.0,28,23.171119
11.0,11,23.20567
17.0,17,24.235396
9.0,9,24.265239
4.0,4,24.281576
5.0,5,24.295863
3.0,3,24.308118
6.0,6,24.322092
5.0,5,24.339374
5.0,5,24.357577
8.0,8,24.376717
3.0,3,24.38561
3.0,3,24.393547
4.0,4,24.406482
3.0,3,24.417853
3.0,3,24.428475
3.0,3,24.441215
3.0,3,24.449733
6.0,6,24.468534
4.0,4,24.481067
3.0,3,24.492631
3.0,3,24.503105
9.0,9,25.637997
6.0,6,25.658948
4.0,4,25.674951
6.0,6,25.690277
5.0,5,25.706722
5.0,5,25.720251
3.0,3,25.733507
11.0,11,25.757139
6.0,6,25.777414
4.0,4,25.792948
4.0,4,25.805073
9.0,9,25.825016
5.0,5,25.843234
6.0,6,25.858068
3.0,3,25.867656
4.0,4,25.88142
6.0,6,25.89538
7.0,7,25.914298
4.0,4,25.932432
4.0,4,27.034585
4.0,4,27.046755
5.0,5,27.058478
4.0,4,27.07135
16.0,16,27.104372
3.0,3,27.120542
3.0,3,27.125237
6.0,6,27.134697
8.0,8,27.144588
3.0,3,27.15646
3.0,3,27.164929
3.0,3,27.174931
5.0,5,27.187959
12.0,12,27.212271
5.0,5,27.23167
3.0,3,27.240578
3.0,3,27.247693
9.0,9,27.269713
5.0,5,28.393294
5.0,5,28.406165
3.0,3,28.414759
5.0,5,28.425094
3.0,3,28.435293
9.0,9,28.457379
11.0,11,28.481972
7.0,7,28.498109
3.0,3,28.508494
4.0,4,28.521443
3.0,3,28.530399
5.0,5,28.542381
6.0,6,28.556675
7.0,7,28.572542
6.0,6,28.588645
6.0,6,28.60358
4.0,4,28.615299
3.0,3,28.623291
8.0,8,29.775588
8.0,8,29.793167
6.0,6,29.803994
15.0,15,29.833421
3.0,3,29.848139
4.0,4,29.860985
3.0,3,29.869751
4.0,4,29.880806
4.0,4,29.891984
3.0,3,29.903388
5.0,5,29.915107
3.0,3,29.926051
12.0,12,29.949261
4.0,4,29.964339
4.0,4,29.973166
10.0,10,29.98465
3.0,3,29.99265
7.0,7,30.008175
5.0,5,31.178327
5.0,5,31.195742
3.0,3,31.206938
3.0,3,31.216503
3.0,3,31.228805
3.0,3,31.239444
9.0,9,31.261592
4.0,4,31.273604
4.0,4,31.287398
3.0,3,31.299559
3.0,3,31.308616
8.0,8,31.32402
4.0,4,31.339337
14.0,14,31.370732
3.0,3,31.383563
5.0,5,31.396616
3.0,3,31.407695
16.0,16,31.443836
3.0,3,31.45976
5.0,5,32.824955
6.0,6,32.839298
3.0,3,32.851595
3.0,3,32.859146
3.0,3,32.869251
3.0,3,32.880979
4.0,4,32.894359
5.0,5,32.909474
4.0,4,32.92326
5.0,5,32.938722
3.0,3,32.950897
14.0,14,32.978221
5.0,5,33.000187
6.0,6,33.015687
6.0,6,33.029964
8.0,8,33.049671
3.0,3,33.060408
4.0,4,33.073369
13.0,13,34.420755
3.0,3,34.434855
3.0,3,34.443015
7.0,7,34.457855
10.0,10,34.476915
5.0,5,34.484276
4.0,4,34.490942
4.0,4,34.502922
3.0,3,34.50888
10.0,10,34.52661
3.0,3,34.537381
4.0,4,34.548428
4.0,4,34.560329
4.0,4,34.568862
16.0,16,34.597974
3.0,3,34.61411
8.0,8,34.629808
11.0,11,35.973728
7.0,7,35.993191
4.0,4,36.007733
3.0,3,36.015922
7.0,7,36.03039
5.0,5,36.044913
14.0,14,36.07204
8.0,8,36.095845
3.0,3,36.106816
7.0,7,36.122746
9.0,9,36.143668
3.0,3,36.155352
7.0,7,36.170926
16.0,16,36.20307
5.0,5,37.554849
3.0,3,37.568903
4.0,4,37.579043
4.0,4,37.590024
4.0,4,37.601935
5.0,5,37.617581
3.0,3,37.627757
5.0,5,37.641098
3.0,3,37.651738
4.0,4,37.660758
17.0,17,37.6895
6.0,6,37.707248
14.0,14,37.737014
14.0,14,37.770032
10.0,10,37.793653
12.0,12,39.259939
3.0,3,39.274055
6.0,6,39.28937
6.0,6,39.303585
3.0,3,39.315091
3.0,3,39.323627
5.0,5,39.334666
7.0,7,39.353938
3.0,3,39.364233
3.0,3,39.373497
9.0,9,39.393464
3.0,3,39.408862
9.0,9,39.432854
3.0,3,39.442706
5.0,5,39.45693
4.0,4,39.466192
13.0,13,39.492538
9.0,9,41.07655
4.0,4,41.092383
19.0,19,41.127143
6.0,6,41.149252
8.0,8,41.167893
3.0,3,41.17821
10.0,10,41.199163
4.0,4,41.212638
4.0,4,41.223857
3.0,3,41.234719
3.0,3,41.242955
3.0,3,41.251645
12.0,12,41.276326
7.0,7,41.296204
5.0,5,41.307733
3.0,3,41.318162
5.0,5,42.726286
7.0,7,42.748232
5.0,5,42.760972
7.0,7,42.780358
16.0,16,42.813446
10.0,10,42.84119
5.0,5,42.859576
5.0,5,42.871458
9.0,9,42.893828
5.0,5,42.909034
6.0,6,42.921759
6.0,6,42.937039
3.0,3,42.947692
3.0,3,42.957935
7.0,7,42.975777
8.0,8,44.50791
8.0,8,44.531218
6.0,6,44.547508
6.0,6,44.5667
8.0,8,44.578542
4.0,4,44.590814
3.0,3,44.595259
3.0,3,44.603098
15.0,15,44.629666
4.0,4,44.646475
7.0,7,44.663882
3.0,3,44.675942
3.0,3,44.684334
9.0,9,44.703437
4.0,4,44.711255
3.0,3,44.716024
9.0,9,46.284724
3.0,3,46.299459
3.0,3,46.311451
4.0,4,46.323259
8.0,8,46.342383
11.0,11,46.370929
3.0,3,46.38559
6.0,6,46.399942
4.0,4,46.414811
7.0,7,46.431619
3.0,3,46.443479
6.0,6,46.455629
10.0,10,46.479669
10.0,10,46.507057
4.0,4,46.525239
6.0,6,46.541966
4.0,4,46.556485
4.0,4,46.56794
10.0,10,48.33217
8.0,8,48.357496
10.0,10,48.382617
3.0,3,48.396738
5.0,5,48.407224
3.0,3,48.419362
3.0,3,48.430096
3.0,3,48.438115
9.0,9,48.463132
9.0,9,48.483387
8.0,8,48.503662
4.0,4,48.517184
14.0,14,48.54503
9.0,9,48.57242
14.0,14,50.163759
4.0,4,50.181348
13.0,13,50.209179
8.0,8,50.229626
3.0,3,50.23682
11.0,11,50.259561
9.0,9,50.2703
6.0,6,50.277976
3.0,3,50.286957
6.0,6,50.300712
3.0,3,50.31284
6.0,6,50.327937
5.0,5,50.339828
3.0,3,50.349871
3.0,3,50.361427
4.0,4,50.371005
9.0,9,52.022975
4.0,4,52.036722
4.0,4,52.049399
3.0,3,52.05602
12.0,12,52.073164
3.0,3,52.085447
7.0,7,52.101044
6.0,6,52.113312
10.0,10,52.132638
6.0,6,52.150163
6.0,6,52.167899
8.0,8,52.187548
4.0,4,52.205068
3.0,3,52.213138
3.0,3,52.222971
4.0,4,52.235304
8.0,8,52.250871
5.0,5,54.008596
3.0,3,54.020336
7.0,7,54.037403
4.0,4,54.049808
3.0,3,54.061856
3.0,3,54.071217
3.0,3,54.079683
5.0,5,54.093175
5.0,5,54.106159
5.0,5,54.122873
3.0,3,54.13212
3.0,3,54.143336
4.0,4,54.152812
3.0,3,54.16492
6.0,6,54.178831
9.0,9,54.203086
8.0,8,54.225278
7.0,7,54.248117
5.0,5,54.262674
7.0,7,54.28033
4.0,4,54.29491
3.0,3,56.18737
7.0,7,56.198747
5.0,5,56.210393
6.0,6,56.223074
4.0,4,56.231404
3.0,3,56.238609
4.0,4,56.247461
7.0,7,56.2616
3.0,3,56.274209
14.0,14,56.296767
9.0,9,56.32034
4.0,4,56.335377
9.0,9,56.354877
5.0,5,56.363003
6.0,6,56.372636
3.0,3,56.381801
18.0,18,58.19893
5.0,5,58.21791
7.0,7,58.233155
3.0,3,58.246516
5.0,5,58.259769
3.0,3,58.269635
5.0,5,58.284095
9.0,9,58.304183
3.0,3,58.317841
4.0,4,58.329197
3.0,3,58.337053
11.0,11,58.361686
7.0,7,58.380682
10.0,10,58.404928
3.0,3,58.416111
7.0,7,58.431454
3.0,3,58.444162
3.0,3,58.453121
3.0,3,60.270851
5.0,5,60.282766
9.0,9,60.308337
3.0,3,60.319167
4.0,4,60.329342
6.0,6,60.344644
3.0,3,60.355911
3.0,3,60.365891
4.0,4,60.375208
3.0,3,60.387281
6.0,6,60.403901
4.0,4,60.418702
4.0,4,60.429683
5.0,5,60.443715
4.0,4,60.455378
5.0,5,60.466962
11.0,11,60.488805
4.0,4,60.502634
4.0,4,60.516408
3.0,3,60.525367
7.0,7,60.540692
10.0,10,62.623703
6.0,6,62.64519
5.0,5,62.660776
3.0,3,62.672495
3.0,3,62.682095
4.0,4,62.695104
5.0,5,62.709085
5.0,5,62.720445
7.0,7,62.738085
3.0,3,62.750899
3.0,3,62.760561
3.0,3,62.76987
3.0,3,62.779652
7.0,7,62.796957
3.0,3,62.808769
5.0,5,62.820838
4.0,4,62.835139
4.0,4,62.849107
7.0,7,62.868486
11.0,11,62.896324
5.0,5,64.79319
7.0,7,64.809244
12.0,12,64.830301
3.0,3,64.843572
4.0,4,64.853249
6.0,6,64.869976
8.0,8,64.889693
6.0,6,64.9058
4.0,4,64.916359
8.0,8,64.936723
8.0,8,64.955238
3.0,3,64.963988
6.0,6,64.978
7.0,7,64.994247
6.0,6,65.005207
3.0,3,65.014333
6.0,6,66.976852
6.0,6,66.994221
4.0,4,67.005582
4.0,4,67.016503
9.0,9,67.033334
6.0,6,67.047854
4.0,4,67.06123
24.0,24,67.100745
3.0,3,67.118836
6.0,6,67.132778
4.0,4,67.144622
6.0,6,67.161172
6.0,6,67.176424
3.0,3,67.187422
4.0,4,67.200539
10.0,10,69.387379
4.0,4,69.401793
19.0,19,69.442938
5.0,5,69.466599
3.0,3,69.476224
4.0,4,69.488794
13.0,13,69.520627
4.0,4,69.534851
3.0,3,69.541512
10.0,10,69.564766
3.0,3,69.579547
3.0,3,69.587444
4.0,4,69.599757
5.0,5,69.610447
7.0,7,69.632001
4.0,4,69.646463
4.0,4,69.65969
12.0,12,71.771925
4.0,4,71.78644
8.0,8,71.804871
4.0,4,71.816569
4.0,4,71.828134
3.0,3,71.840546
4.0,4,71.850133
4.0,4,71.861441
3.0,3,71.870866
4.0,4,71.883603
6.0,6,71.896225
7.0,7,71.914907
9.0,9,71.932564
8.0,8,71.953209
4.0,4,71.964586
5.0,5,71.977524
10.0,10,71.998965
5.0,5,72.013131
8.0,8,74.113702
9.0,9,74.137474
7.0,7,74.154695
5.0,5,74.169225
3.0,3,74.18153
7.0,7,74.192761
3.0,3,74.198674
9.0,9,74.211492
3.0,3,74.219797
3.0,3,74.227851
3.0,3,74.232331
6.0,6,74.24001
4.0,4,74.247473
11.0,11,74.262638
4.0,4,74.276289
9.0,9,74.293512
5.0,5,74.309835
3.0,3,76.5674
4.0,4,76.579136
4.0,4,76.59188
5.0,5,76.602151
11.0,11,76.62592
3.0,3,76.638666
3.0,3,76.648351
6.0,6,76.662596
5.0,5,76.678816
4.0,4,76.692748
7.0,7,76.71115
3.0,3,76.724284
4.0,4,76.734268
3.0,3,76.745034
6.0,6,76.7608
6.0,6,76.777225
5.0,5,76.78973
6.0,6,76.806862
3.0,3,76.819051
3.0,3,76.831218
6.0,6,76.844301
6.0,6,79.022393
3.0,3,79.032935
5.0,5,79.041714
6.0,6,79.055641
5.0,5,79.069131
14.0,14,79.100293
5.0,5,79.118536
3.0,3,79.124675
4.0,4,79.130831
3.0,3,79.1377
4.0,4,79.149509
6.0,6,79.164675
4.0,4,79.175471
4.0,4,79.188716
3.0,3,79.198126
4.0,4,79.20789
4.0,4,79.21843
9.0,9,79.239813
4.0,4,79.250849
3.0,3,79.260623
4.0,4,81.492339
5.0,5,81.510056
5.0,5,81.519367
9.0,9,81.541532
5.0,5,81.556129
3.0,3,81.564517
14.0,14,81.590939
3.0,3,81.600804
3.0,3,81.607382
5.0,5,81.621517
3.0,3,81.630889
10.0,10,81.653537
4.0,4,81.667527
4.0,4,81.677016
4.0,4,81.687262
4.0,4,81.694151
4.0,4,81.705936
5.0,5,81.719512
4.0,4,81.730817
4.0,4,81.743781
3.0,3,84.182265
7.0,7,84.199664
3.0,3,84.211084
4.0,4,84.223379
3.0,3,84.234875
7.0,7,84.255129
5.0,5,84.270292
3.0,3,84.279721
8.0,8,84.292703
4.0,4,84.30856
6.0,6,84.324626
4.0,4,84.338128
4.0,4,84.352032
3.0,3,84.361764
9.0,9,84.378494
3.0,3,84.392493
6.0,6,84.40657
8.0,8,84.429298
4.0,4,84.445851
5.0,5,84.458808
6.0,6,86.788334
3.0,3,86.799515
8.0,8,86.8167
4.0,4,86.828602
4.0,4,86.839002
4.0,4,86.852903
8.0,8,86.870595
6.0,6,86.88381
4.0,4,86.89169
3.0,3,86.902475
3.0,3,86.909802
3.0,3,86.917128
3.0,3,86.925617
5.0,5,86.938909
3.0,3,86.949568
4.0,4,86.9595
4.0,4,86.970811
4.0,4,86.979699
6.0,6,86.993071
3.0,3,87.00123
9.0,9,87.013304
3.0,3,87.022389
7.0,7,89.41619
4.0,4,89.425918
18.0,18,89.4463
6.0,6,89.466964
4.0,4,89.476609
3.0,3,89.483909
5.0,5,89.492043
16.0,16,89.526452
3.0,3,89.540196
4.0,4,89.552047
3.0,3,89.562938
5.0,5,89.57395
3.0,3,89.583739
5.0,5,89.595663
4.0,4,89.605544
3.0,3,89.614009
8.0,8,89.627239
10.0,10,92.278021
16.0,16,92.313196
5.0,5,92.333026
3.0,3,92.343534
9.0,9,92.360291
5.0,5,92.374681
4.0,4,92.38396
3.0,3,92.389615
3.0,3,92.395301
4.0,4,92.404959
7.0,7,92.418818
3.0,3,92.427436
5.0,5,92.440638
6.0,6,92.454481
5.0,5,92.469663
4.0,4,92.480319
5.0,5,92.490025
3.0,3,92.499177
5.0,5,94.911964
6.0,6,94.92828
5.0,5,94.942423
6.0,6,94.954316
6.0,6,94.971193
5.0,5,94.98648
6.0,6,95.001242
6.0,6,95.013092
3.0,3,95.023891
9.0,9,95.041893
5.0,5,95.056943
4.0,4,95.068824
16.0,16,95.097216
3.0,3,95.116592
11.0,11,95.140679
3.0,3,95.153289
25.0,25,97.758584
3.0,3,97.779963
4.0,4,97.78999
6.0,6,97.807692
10.0,10,97.828072
4.0,4,97.840091
4.0,4,97.853554
7.0,7,97.868149
4.0,4,97.882363
5.0,5,97.895422
4.0,4,97.909439
5.0,5,97.923458
3.0,3,97.935042
6.0,6,97.949365
5.0,5,97.962687
4.0,4,97.97368
7.0,7,100.588169
4.0,4,100.599849
4.0,4,100.608941
3.0,3,100.620317
5.0,5,100.632229
7.0,7,100.649366
5.0,5,100.665197
3.0,3,100.672831
6.0,6,100.685781
6.0,6,100.704085
4.0,4,100.715753
3.0,3,100.726807
6.0,6,100.742834
3.0,3,100.752621
9.0,9,100.769249
4.0,4,100.781445
4.0,4,100.790826
8.0,8,100.809032
3.0,3,100.818532
3.0,3,100.828347
4.0,4,100.83933
8.0,8,103.422593
3.0,3,103.434199
5.0,5,103.446596
3.0,3,103.458283
5.0,5,103.468039
5.0,5,103.478225
14.0,14,103.509683
22.0,22,103.559689
10.0,10,103.586595
5.0,5,103.602632
4.0,4,103.61579
8.0,8,103.634996
3.0,3,103.645854
3.0,3,103.654157
9.0,9,106.489888
3.0,3,106.506398
3.0,3,106.51597
7.0,7,106.52963
4.0,4,106.5402
3.0,3,106.551405
8.0,8,106.571432
8.0,8,106.59199
7.0,7,106.602586
10.0,10,106.623039
5.0,5,106.641346
3.0,3,106.649586
4.0,4,106.662321
5.0,5,106.676673
5.0,5,106.692291
4.0,4,106.703798
12.0,12,106.728028
3.0,3,106.74212
3.0,3,109.354393
6.0,6,109.371761
9.0,9,109.392208
3.0,3,109.406564
5.0,5,109.418486
3.0,3,109.42716
4.0,4,109.439067
5.0,5,109.447607
4.0,4,109.457829
3.0,3,109.466741
5.0,5,109.479688
5.0,5,109.493023
5.0,5,109.505748
10.0,10,109.526517
16.0,16,109.554321
4.0,4,109.571551
5.0,5,109.58099
4.0,4,109.589271
3.0,3,112.346432
3.0,3,112.35602
4.0,4,112.369453
6.0,6,112.383976
3.0,3,112.393393
3.0,3,112.400278
12.0,12,112.426409
7.0,7,112.445919
3.0,3,112.457426
14.0,14,112.493714
6.0,6,112.513981
3.0,3,112.524393
9.0,9,112.547186
5.0,5,112.565991
8.0,8,112.582915
7.0,7,112.602687
3.0,3,112.615231
8.0,8,115.461127
3.0,3,115.470865
4.0,4,115.481567
7.0,7,115.496265
8.0,8,115.511344
7.0,7,115.530432
2.0,2,115.539913
16.0,16,115.572113
7.0,7,115.593934
5.0,5,115.606138
5.0,5,115.620322
4.0,4,115.631666
3.0,3,115.641313
4.0,4,115.651553
3.0,3,115.659058
4.0,4,115.667032
3.0,3,115.674258
9.0,9,115.693942
4.0,4,118.416068
8.0,8,118.433241
3.0,3,118.443355
3.0,3,118.44959
5.0,5,118.459591
4.0,4,118.470604
3.0,3,118.482046
4.0,4,118.492728
3.0,3,118.501922
6.0,6,118.516658
4.0,4,118.531258
4.0,4,118.541547
4.0,4,118.553405
3.0,3,118.565464
8.0,8,118.579535
3.0,3,118.592475
5.0,5,118.60607
6.0,6,118.618216
7.0,7,118.637436
6.0,6,118.654217
3.0,3,118.66536
5.0,5,121.680565
6.0,6,121.697135
8.0,8,121.715709
11.0,11,121.735925
7.0,7,121.754436
13.0,13,121.786077
3.0,3,121.800699
5.0,5,121.814126
10.0,10,121.835345
7.0,7,121.854793
3.0,3,121.865673
6.0,6,121.879608
3.0,3,121.88704
4.0,4,121.898625
11.0,11,121.919707
3.0,3,124.734559
3.0,3,124.742371
9.0,9,124.760385
17.0,17,124.795261
11.0,11,124.824714
3.0,3,124.837506
3.0,3,124.847152
3.0,3,124.855745
3.0,3,124.863749
7.0,7,124.880879
3.0,3,124.886719
5.0,5,124.892207
3.0,3,124.896584
5.0,5,124.902234
4.0,4,124.908229
4.0,4,124.920192
6.0,6,124.935047
7.0,7,124.952825
4.0,4,128.040237
3.0,3,128.050753
5.0,5,128.06214
7.0,7,128.08185
5.0,5,128.098295
5.0,5,128.109967
4.0,4,128.122913
7.0,7,128.141891
10.0,10,128.170071
3.0,3,128.179831
7.0,7,128.197329
6.0,6,128.21818
8.0,8,128.238835
3.0,3,128.251703
6.0,6,128.267163
3.0,3,128.274668
7.0,7,128.290955
4.0,4,128.305699
6.0,6,128.322078
3.0,3,131.296771
4.0,4,131.308349
4.0,4,131.318702
11.0,11,131.343938
3.0,3,131.358244
3.0,3,131.368097
3.0,3,131.378848
7.0,7,131.391704
4.0,4,131.403556
4.0,4,131.417603
4.0,4,131.427254
4.0,4,131.433301
3.0,3,131.438895
6.0,6,131.453681
3.0,3,131.467643
5.0,5,131.477363
3.0,3,131.484778
9.0,9,131.502885
4.0,4,131.513727
4.0,4,131.521753
5.0,5,131.533516
4.0,4,131.544886
7.0,7,134.657973
8.0,8,134.680623
3.0,3,134.692625
4.0,4,134.706317
4.0,4,134.715615
4.0,4,134.726085
8.0,8,134.743713
4.0,4,134.76257
