#{"t_start": 1651858231.376429, "env_id": "InvertedPendulum-v2"}
r,l,t
16.0,16,23.062708
4.0,4,23.081847
6.0,6,24.201517
3.0,3,24.214388
7.0,7,24.233068
4.0,4,24.246929
4.0,4,24.257209
9.0,9,24.280428
4.0,4,24.294332
5.0,5,24.305642
4.0,4,24.317062
3.0,3,24.32499
8.0,8,24.342334
4.0,4,24.353459
8.0,8,24.371228
5.0,5,24.385385
6.0,6,24.402853
6.0,6,24.424768
5.0,5,24.43886
3.0,3,24.452708
3.0,3,24.462156
12.0,12,25.611218
3.0,3,25.62402
4.0,4,25.631175
5.0,5,25.644741
3.0,3,25.656315
19.0,19,25.694414
8.0,8,25.718835
3.0,3,25.730985
6.0,6,25.74777
8.0,8,25.767228
4.0,4,25.781645
3.0,3,25.790595
4.0,4,25.801944
11.0,11,25.828232
22.0,22,26.956825
4.0,4,26.977349
6.0,6,26.993497
11.0,11,27.013822
3.0,3,27.025251
9.0,9,27.037899
8.0,8,27.053384
5.0,5,27.068621
3.0,3,27.078585
4.0,4,27.088707
9.0,9,27.104609
12.0,12,27.129067
5.0,5,27.145393
4.0,4,27.151572
4.0,4,27.162486
7.0,7,28.241775
7.0,7,28.259897
3.0,3,28.272411
5.0,5,28.285424
4.0,4,28.296393
4.0,4,28.309532
3.0,3,28.318833
10.0,10,28.339003
6.0,6,28.351684
4.0,4,28.363813
3.0,3,28.371704
7.0,7,28.384235
9.0,9,28.403998
3.0,3,28.416325
5.0,5,28.428226
5.0,5,28.44472
8.0,8,28.462439
10.0,10,28.487257
5.0,5,29.616762
3.0,3,29.629256
5.0,5,29.638464
7.0,7,29.650236
4.0,4,29.662267
3.0,3,29.671121
6.0,6,29.68508
5.0,5,29.698913
8.0,8,29.713536
4.0,4,29.725667
3.0,3,29.734394
9.0,9,29.754183
4.0,4,29.7669
4.0,4,29.778156
9.0,9,29.800846
4.0,4,29.816368
17.0,17,29.841127
7.0,7,31.131131
4.0,4,31.143306
3.0,3,31.154487
4.0,4,31.167459
4.0,4,31.180418
3.0,3,31.192207
4.0,4,31.205088
7.0,7,31.221038
8.0,8,31.242658
3.0,3,31.25186
7.0,7,31.268253
3.0,3,31.279381
3.0,3,31.291667
5.0,5,31.30331
7.0,7,31.322622
3.0,3,31.332427
3.0,3,31.342213
12.0,12,31.365223
5.0,5,31.386195
16.0,16,32.794219
4.0,4,32.805983
5.0,5,32.813479
6.0,6,32.829788
3.0,3,32.842848
4.0,4,32.850728
5.0,5,32.866004
6.0,6,32.878246
3.0,3,32.888204
3.0,3,32.897357
3.0,3,32.9055
3.0,3,32.915057
7.0,7,32.928123
6.0,6,32.944659
3.0,3,32.95303
4.0,4,32.962694
5.0,5,32.975519
9.0,9,32.995503
3.0,3,33.007544
4.0,4,33.018185
5.0,5,33.031705
17.0,17,34.31084
4.0,4,34.326379
6.0,6,34.342214
3.0,3,34.354634
9.0,9,34.373865
9.0,9,34.396082
5.0,5,34.407375
4.0,4,34.417103
3.0,3,34.423516
6.0,6,34.434333
9.0,9,34.448938
5.0,5,34.462125
5.0,5,34.475658
4.0,4,34.487951
3.0,3,34.496434
6.0,6,34.510905
4.0,4,35.819983
5.0,5,35.832205
3.0,3,35.839614
4.0,4,35.847525
5.0,5,35.859162
5.0,5,35.872034
7.0,7,35.886162
6.0,6,35.897053
5.0,5,35.909567
3.0,3,35.916459
4.0,4,35.923822
4.0,4,35.934009
3.0,3,35.941768
7.0,7,35.952632
6.0,6,35.968704
7.0,7,35.982172
6.0,6,35.99349
13.0,13,36.016821
3.0,3,36.029482
5.0,5,37.40597
3.0,3,37.417037
6.0,6,37.428713
3.0,3,37.43644
7.0,7,37.450083
9.0,9,37.474515
6.0,6,37.494174
3.0,3,37.506365
9.0,9,37.526308
15.0,15,37.562381
10.0,10,37.59251
5.0,5,37.609389
7.0,7,37.629242
3.0,3,37.640355
6.0,6,37.657481
4.0,4,37.665361
5.0,5,39.223716
3.0,3,39.23678
9.0,9,39.257373
5.0,5,39.272486
11.0,11,39.299985
9.0,9,39.326437
3.0,3,39.341894
5.0,5,39.355651
8.0,8,39.375607
4.0,4,39.388441
9.0,9,39.414741
4.0,4,39.431296
10.0,10,39.458036
5.0,5,39.475565
3.0,3,39.485956
6.0,6,39.497467
5.0,5,40.997818
10.0,10,41.022521
6.0,6,41.038763
3.0,3,41.050922
4.0,4,41.061671
5.0,5,41.074299
3.0,3,41.084167
8.0,8,41.098065
4.0,4,41.10857
4.0,4,41.114781
4.0,4,41.127287
5.0,5,41.139692
3.0,3,41.147328
13.0,13,41.170369
3.0,3,41.183636
4.0,4,41.193792
5.0,5,41.205647
3.0,3,41.216345
7.0,7,41.232126
8.0,8,42.73837
3.0,3,42.752324
6.0,6,42.765712
7.0,7,42.777577
5.0,5,42.787767
4.0,4,42.798869
9.0,9,42.82236
6.0,6,42.837369
4.0,4,42.847776
3.0,3,42.857003
6.0,6,42.871382
3.0,3,42.880975
6.0,6,42.89239
14.0,14,42.911456
5.0,5,42.925457
3.0,3,42.933827
3.0,3,42.939113
7.0,7,42.948556
13.0,13,44.485942
5.0,5,44.49696
3.0,3,44.504352
5.0,5,44.512259
6.0,6,44.529207
5.0,5,44.542922
4.0,4,44.553142
8.0,8,44.569635
4.0,4,44.582583
15.0,15,44.613866
7.0,7,44.6341
5.0,5,44.648327
6.0,6,44.664782
3.0,3,44.67681
4.0,4,44.687419
3.0,3,44.696014
3.0,3,44.707268
4.0,4,46.422933
3.0,3,46.432218
7.0,7,46.451384
10.0,10,46.478105
6.0,6,46.499542
11.0,11,46.520468
4.0,4,46.536461
5.0,5,46.548596
9.0,9,46.572639
5.0,5,46.589673
6.0,6,46.603657
7.0,7,46.625526
12.0,12,46.64902
5.0,5,46.669087
9.0,9,46.69033
3.0,3,48.342723
4.0,4,48.353765
3.0,3,48.362502
11.0,11,48.383791
3.0,3,48.390819
4.0,4,48.399108
5.0,5,48.410958
11.0,11,48.434175
4.0,4,48.445743
3.0,3,48.454581
4.0,4,48.463729
3.0,3,48.474482
6.0,6,48.489148
7.0,7,48.50871
3.0,3,48.519085
3.0,3,48.527808
6.0,6,48.543197
3.0,3,48.555988
8.0,8,48.5692
3.0,3,48.580221
6.0,6,50.206169
4.0,4,50.21758
5.0,5,50.231772
4.0,4,50.24277
3.0,3,50.252848
5.0,5,50.263934
12.0,12,50.286721
3.0,3,50.301469
4.0,4,50.316968
4.0,4,50.32479
3.0,3,50.333755
9.0,9,50.353819
4.0,4,50.368689
4.0,4,50.379837
3.0,3,50.391522
6.0,6,50.405658
5.0,5,50.420782
3.0,3,50.433841
4.0,4,50.441904
3.0,3,50.452048
15.0,15,52.17738
6.0,6,52.20132
4.0,4,52.21192
3.0,3,52.221975
8.0,8,52.242307
5.0,5,52.257595
7.0,7,52.273629
3.0,3,52.287443
3.0,3,52.298517
3.0,3,52.307394
10.0,10,52.328983
12.0,12,52.355494
4.0,4,52.374233
5.0,5,52.385588
3.0,3,52.397573
7.0,7,52.41592
3.0,3,52.425493
5.0,5,52.435045
4.0,4,54.335432
5.0,5,54.350561
4.0,4,54.366327
3.0,3,54.376456
5.0,5,54.392306
10.0,10,54.416154
4.0,4,54.431127
9.0,9,54.452814
4.0,4,54.462484
10.0,10,54.483855
5.0,5,54.501759
4.0,4,54.511859
3.0,3,54.522284
3.0,3,54.52799
3.0,3,54.538917
3.0,3,54.54972
6.0,6,54.564446
18.0,18,54.606194
3.0,3,56.365638
5.0,5,56.379386
4.0,4,56.388402
8.0,8,56.406113
3.0,3,56.42049
7.0,7,56.434005
5.0,5,56.448815
3.0,3,56.454664
4.0,4,56.460982
4.0,4,56.469774
3.0,3,56.474993
3.0,3,56.480286
3.0,3,56.486852
6.0,6,56.495532
3.0,3,56.503184
5.0,5,56.513201
4.0,4,56.525517
4.0,4,56.536307
3.0,3,56.547748
6.0,6,56.559332
3.0,3,56.569849
7.0,7,56.588131
3.0,3,56.595221
4.0,4,58.398588
6.0,6,58.413537
4.0,4,58.427504
4.0,4,58.439111
4.0,4,58.450088
5.0,5,58.467011
5.0,5,58.479962
6.0,6,58.490958
3.0,3,58.495691
3.0,3,58.500397
3.0,3,58.504345
12.0,12,58.521057
3.0,3,58.53585
3.0,3,58.545454
3.0,3,58.554014
7.0,7,58.570986
6.0,6,58.582609
5.0,5,58.596064
5.0,5,58.609411
4.0,4,58.622313
3.0,3,58.633914
8.0,8,60.559216
3.0,3,60.573756
6.0,6,60.588219
3.0,3,60.602101
4.0,4,60.61431
6.0,6,60.63174
3.0,3,60.641144
3.0,3,60.650658
3.0,3,60.663143
3.0,3,60.673083
5.0,5,60.686573
4.0,4,60.697339
6.0,6,60.713634
5.0,5,60.730602
3.0,3,60.74328
8.0,8,60.760705
5.0,5,60.777743
4.0,4,60.791439
5.0,5,60.80304
5.0,5,60.817809
3.0,3,60.829492
8.0,8,60.848908
4.0,4,62.943006
3.0,3,62.952338
3.0,3,62.964972
9.0,9,62.983302
3.0,3,62.994871
4.0,4,63.002543
4.0,4,63.013929
12.0,12,63.038051
10.0,10,63.064221
3.0,3,63.078055
11.0,11,63.101459
13.0,13,63.129925
4.0,4,63.140488
11.0,11,63.161978
3.0,3,63.17986
3.0,3,63.186417
12.0,12,65.178902
5.0,5,65.197932
7.0,7,65.213119
3.0,3,65.224604
4.0,4,65.235888
6.0,6,65.251315
4.0,4,65.268055
5.0,5,65.281444
4.0,4,65.291708
4.0,4,65.301931
3.0,3,65.312445
3.0,3,65.319835
4.0,4,65.328504
3.0,3,65.338203
4.0,4,65.352295
11.0,11,65.3729
4.0,4,65.388645
3.0,3,65.395677
4.0,4,65.403892
3.0,3,65.411063
7.0,7,67.44091
3.0,3,67.452679
17.0,17,67.487824
5.0,5,67.500202
12.0,12,67.52379
8.0,8,67.546069
6.0,6,67.561524
4.0,4,67.573579
5.0,5,67.587975
5.0,5,67.601959
5.0,5,67.617794
8.0,8,67.636795
6.0,6,67.656563
5.0,5,67.669559
5.0,5,67.686107
9.0,9,69.939195
9.0,9,69.960186
7.0,7,69.977737
4.0,4,69.991682
5.0,5,70.003296
6.0,6,70.017617
11.0,11,70.040653
8.0,8,70.06315
7.0,7,70.078684
3.0,3,70.084148
5.0,5,70.090621
8.0,8,70.106864
3.0,3,70.118949
11.0,11,70.134497
6.0,6,70.149511
11.0,11,72.26639
3.0,3,72.278401
16.0,16,72.307078
17.0,17,72.34764
7.0,7,72.368873
10.0,10,72.392661
7.0,7,72.410976
3.0,3,72.420867
7.0,7,72.438525
3.0,3,72.447563
5.0,5,72.453309
4.0,4,72.458618
4.0,4,72.464285
10.0,10,74.556758
19.0,19,74.599677
9.0,9,74.632642
3.0,3,74.647665
6.0,6,74.661468
3.0,3,74.673584
6.0,6,74.687695
4.0,4,74.699937
5.0,5,74.714392
5.0,5,74.730093
4.0,4,74.739004
7.0,7,74.754941
3.0,3,74.763883
14.0,14,74.793873
3.0,3,74.809322
6.0,6,77.185858
5.0,5,77.196504
9.0,9,77.216078
6.0,6,77.23181
5.0,5,77.246033
3.0,3,77.255534
8.0,8,77.272723
5.0,5,77.287774
3.0,3,77.297473
4.0,4,77.307925
8.0,8,77.324885
4.0,4,77.338724
4.0,4,77.351468
4.0,4,77.362055
7.0,7,77.376832
9.0,9,77.397909
12.0,12,77.427127
3.0,3,79.641068
7.0,7,79.658107
6.0,6,79.671459
7.0,7,79.690158
5.0,5,79.703
4.0,4,79.710968
3.0,3,79.71717
3.0,3,79.723414
8.0,8,79.733283
7.0,7,79.746765
4.0,4,79.753329
3.0,3,79.758222
3.0,3,79.762392
5.0,5,79.769079
10.0,10,79.780942
5.0,5,79.798289
15.0,15,79.828197
3.0,3,79.839584
3.0,3,82.066863
3.0,3,82.074502
3.0,3,82.08327
5.0,5,82.091988
3.0,3,82.100191
3.0,3,82.116981
6.0,6,82.129317
3.0,3,82.143705
5.0,5,82.154619
3.0,3,82.162569
4.0,4,82.174007
5.0,5,82.184653
5.0,5,82.196368
3.0,3,82.203978
6.0,6,82.226641
4.0,4,82.24043
16.0,16,82.269911
4.0,4,82.284862
7.0,7,82.300871
5.0,5,82.310826
9.0,9,84.779607
3.0,3,84.792837
3.0,3,84.801714
4.0,4,84.812193
14.0,14,84.841987
4.0,4,84.859724
9.0,9,84.880286
3.0,3,84.89106
6.0,6,84.901659
4.0,4,84.914491
4.0,4,84.926098
7.0,7,84.941588
5.0,5,84.954822
3.0,3,84.965747
12.0,12,84.992133
6.0,6,85.009817
9.0,9,87.34119
3.0,3,87.355741
10.0,10,87.376173
5.0,5,87.395969
6.0,6,87.410032
4.0,4,87.422053
4.0,4,87.433258
8.0,8,87.453754
4.0,4,87.464283
16.0,16,87.496691
3.0,3,87.506963
3.0,3,87.513767
9.0,9,87.533098
9.0,9,87.55159
7.0,7,87.567588
4.0,4,87.579916
3.0,3,87.589094
4.0,4,90.041116
11.0,11,90.064085
13.0,13,90.093303
11.0,11,90.122666
5.0,5,90.134924
4.0,4,90.143966
9.0,9,90.164031
3.0,3,90.178122
4.0,4,90.193044
23.0,23,90.239847
4.0,4,90.260399
7.0,7,90.275112
11.0,11,92.89462
3.0,3,92.906092
3.0,3,92.91417
3.0,3,92.922477
4.0,4,92.933243
3.0,3,92.940889
7.0,7,92.954227
6.0,6,92.967677
5.0,5,92.983105
21.0,21,93.02529
5.0,5,93.034898
4.0,4,93.04041
4.0,4,93.046937
3.0,3,93.056921
3.0,3,93.064603
9.0,9,93.081917
4.0,4,93.095995
3.0,3,93.103148
9.0,9,95.501935
3.0,3,95.513467
3.0,3,95.522771
9.0,9,95.541146
6.0,6,95.560442
3.0,3,95.57084
4.0,4,95.581704
3.0,3,95.591949
4.0,4,95.603207
10.0,10,95.626993
6.0,6,95.643328
4.0,4,95.656034
4.0,4,95.664062
3.0,3,95.670886
11.0,11,95.692341
9.0,9,95.714671
3.0,3,95.728302
4.0,4,95.736798
7.0,7,98.411707
5.0,5,98.425755
5.0,5,98.43794
3.0,3,98.450669
8.0,8,98.47201
12.0,12,98.49985
8.0,8,98.521263
5.0,5,98.538504
3.0,3,98.547943
4.0,4,98.555912
11.0,11,98.577074
10.0,10,98.599306
3.0,3,98.609974
4.0,4,98.618377
6.0,6,98.631539
5.0,5,98.648997
4.0,4,98.661316
5.0,5,101.195364
3.0,3,101.204445
3.0,3,101.21434
3.0,3,101.225183
3.0,3,101.231432
7.0,7,101.24186
4.0,4,101.256382
3.0,3,101.265088
5.0,5,101.277016
4.0,4,101.289263
5.0,5,101.30174
7.0,7,101.319898
3.0,3,101.330958
3.0,3,101.340142
3.0,3,101.349237
8.0,8,101.36416
7.0,7,101.380628
3.0,3,101.392309
10.0,10,101.412428
7.0,7,101.431911
6.0,6,103.984593
6.0,6,104.000583
3.0,3,104.01244
3.0,3,104.025281
3.0,3,104.033558
8.0,8,104.05476
11.0,11,104.079851
4.0,4,104.096906
7.0,7,104.11466
6.0,6,104.130889
6.0,6,104.143726
8.0,8,104.165501
3.0,3,104.180172
7.0,7,104.198346
3.0,3,104.209757
3.0,3,104.22105
11.0,11,104.246469
10.0,10,107.094639
5.0,5,107.109549
3.0,3,107.122256
3.0,3,107.13131
12.0,12,107.14835
6.0,6,107.163901
5.0,5,107.173551
6.0,6,107.188054
7.0,7,107.20322
18.0,18,107.234674
6.0,6,107.255944
4.0,4,107.271848
4.0,4,107.283129
6.0,6,107.297251
3.0,3,107.311209
13.0,13,109.962828
12.0,12,109.985058
5.0,5,110.001288
15.0,15,110.030135
5.0,5,110.049709
8.0,8,110.070577
7.0,7,110.084713
3.0,3,110.092914
4.0,4,110.101262
4.0,4,110.11265
3.0,3,110.117739
3.0,3,110.123502
4.0,4,110.133762
6.0,6,110.146528
