#{"t_start": 1651768096.8826728, "env_id": "Swimmer-v3"}
r,l,t
14.126748,1000,30.059102
0.297447,1000,32.472396
-17.42914,1000,35.324977
6.8511,1000,38.415318
-20.73177,1000,41.987122
11.507304,1000,46.002445
1.748642,1000,50.457546
6.78733,1000,55.112732
1.289259,1000,60.048745
19.509105,1000,65.525239
2.36438,1000,94.358997
0.998334,1000,100.550799
15.35406,1000,106.997805
-3.943717,1000,113.763432
-7.848377,1000,121.0459
6.684992,1000,128.650789
23.549374,1000,136.783144
-18.796833,1000,145.040808
-0.623922,1000,153.712912
0.06114,1000,162.58369
-10.602854,1000,195.297684
6.911898,1000,205.388749
2.197275,1000,215.481057
2.096264,1000,225.798508
10.455633,1000,236.848996
27.94476,1000,277.271265
23.369625,1000,315.916163
45.792056,1000,355.143427
31.709518,1000,394.497837
-2.439935,1000,434.419407
48.406111,1000,497.89073
58.772666,1000,538.198874
26.646464,1000,579.216163
35.378789,1000,620.484282
36.177208,1000,662.105443
37.057682,1000,704.154641
32.883824,1000,746.445177
24.575393,1000,788.913366
39.106858,1000,832.266657
35.098745,1000,875.792284
30.186088,1000,942.51023
37.343732,1000,986.766275
36.553435,1000,1031.331652
32.697159,1000,1076.402533
36.600058,1000,1121.66863
35.157732,1000,1167.485189
47.544223,1000,1213.573848
47.847175,1000,1260.139807
37.72563,1000,1306.654081
49.110027,1000,1354.018696
35.065929,1000,1424.498518
37.62666,1000,1472.259398
41.26993,1000,1520.816978
33.991809,1000,1569.517817
26.609143,1000,1618.649973
8.829413,1000,1668.057423
24.233874,1000,1718.001106
34.459464,1000,1768.267313
48.549016,1000,1818.671417
44.616619,1000,1869.847985
55.765643,1000,1944.532857
46.335613,1000,1996.42248
37.942777,1000,2048.763099
53.532752,1000,2101.125794
43.792748,1000,2153.996226
38.150103,1000,2206.994844
50.791425,1000,2260.414309
51.97861,1000,2314.449778
62.855136,1000,2368.626065
84.16693,1000,2423.139492
63.915121,1000,2501.253204
41.812144,1000,2556.760227
88.866946,1000,2612.484845
44.227798,1000,2668.487898
38.9449,1000,2725.181288
79.033162,1000,2781.908968
102.956997,1000,2839.057827
22.553487,1000,2896.722808
43.360738,1000,2954.818022
109.300848,1000,3013.225912
104.24414,1000,3094.46435
114.850051,1000,3153.452376
118.109977,1000,3213.113475
120.28516,1000,3272.998772
114.750014,1000,3333.240327
109.658356,1000,3393.578503
100.293148,1000,3454.323008
116.069367,1000,3515.686372
120.820295,1000,3577.504286
121.281245,1000,3639.439653
130.100758,1000,3724.961679
127.965103,1000,3787.780511
120.541649,1000,3850.654778
132.491262,1000,3914.201295
132.134184,1000,3978.172769
131.433924,1000,4042.599301
133.715672,1000,4107.403477
131.390154,1000,4172.530446
132.336384,1000,4238.178724
127.489802,1000,4304.125449
136.06275,1000,4392.946952
135.018535,1000,4459.219516
134.41453,1000,4524.845572
136.853404,1000,4590.481829
135.220695,1000,4656.116685
135.808989,1000,4721.881168
129.092312,1000,4788.140756
135.687227,1000,4853.95731
136.156329,1000,4919.715322
126.536155,1000,4985.223881
136.521612,1000,5073.844327
137.640904,1000,5139.763864
136.32452,1000,5205.71706
130.876469,1000,5271.948313
136.989771,1000,5337.706839
135.5866,1000,5403.390214
136.943701,1000,5469.111602
136.780928,1000,5535.274307
134.666603,1000,5601.148418
131.214477,1000,5667.027229
135.746182,1000,5755.780307
136.069269,1000,5821.993669
135.81071,1000,5887.788414
137.549655,1000,5953.375318
138.749396,1000,6019.183453
137.139355,1000,6085.02598
143.503414,1000,6151.21475
140.577652,1000,6216.864493
130.880796,1000,6282.76069
140.67368,1000,6348.932327
140.372467,1000,6437.856944
135.684808,1000,6503.699369
140.113653,1000,6570.006532
139.558631,1000,6636.048948
142.569767,1000,6701.96877
140.705367,1000,6768.206408
137.855116,1000,6834.106538
141.99977,1000,6899.936569
142.859721,1000,6966.079612
141.285513,1000,7031.854511
137.945484,1000,7120.754251
142.380977,1000,7186.583257
140.872584,1000,7252.570962
141.9021,1000,7318.446419
140.61169,1000,7384.466433
135.684697,1000,7450.590777
140.550055,1000,7516.366843
142.632929,1000,7582.165734
142.561819,1000,7647.784122
140.689111,1000,7713.663376
137.511896,1000,7802.609605
131.835915,1000,7868.253718
142.073881,1000,7934.180379
136.48601,1000,8000.842854
141.695192,1000,8066.589293
134.822704,1000,8132.628169
135.482294,1000,8198.868056
141.475331,1000,8264.931199
142.056085,1000,8330.749121
139.355723,1000,8397.18815
138.456937,1000,8486.095937
133.802281,1000,8552.0818
145.913635,1000,8618.086875
141.903259,1000,8684.623458
142.502736,1000,8750.869677
140.910447,1000,8816.955808
143.250309,1000,8883.078305
138.931541,1000,8948.854942
142.541082,1000,9015.601305
140.256668,1000,9081.907301
139.033947,1000,9170.907731
142.889122,1000,9236.850173
141.034225,1000,9303.122143
142.169325,1000,9369.247692
136.580318,1000,9435.510553
141.386962,1000,9501.624821
139.830257,1000,9567.780738
144.317136,1000,9633.790643
138.431409,1000,9700.12536
145.021962,1000,9766.407415
142.759869,1000,9855.271741
142.151774,1000,9921.731555
141.665276,1000,9987.716086
145.754206,1000,10054.086576
141.426875,1000,10120.873587
141.555347,1000,10187.33515
142.275011,1000,10253.286052
142.623424,1000,10319.278031
140.371786,1000,10384.950096
140.487325,1000,10450.958688
135.192893,1000,10540.012213
127.116875,1000,10606.202844
121.675916,1000,10672.538319
139.483442,1000,10738.811117
139.658925,1000,10804.974683
143.183461,1000,10870.772811
141.936059,1000,10936.950142
141.507506,1000,11003.308878
140.143649,1000,11069.140091
144.936128,1000,11135.004788
140.419424,1000,11224.231389
142.137686,1000,11290.342995
145.705825,1000,11356.497114
137.055852,1000,11422.606252
138.88881,1000,11489.35613
139.148215,1000,11556.043204
142.184937,1000,11622.285782
146.833312,1000,11689.11123
140.917192,1000,11755.215247
145.661562,1000,11821.533128
143.974581,1000,11910.550536
148.700101,1000,11976.737947
149.169917,1000,12043.14115
146.266509,1000,12109.480117
143.732926,1000,12176.069265
148.326022,1000,12242.099983
144.212781,1000,12308.597315
147.1458,1000,12374.81201
146.792354,1000,12440.637149
143.275632,1000,12506.786014
140.639354,1000,12595.848628
147.353293,1000,12661.874501
149.357283,1000,12728.048075
147.400998,1000,12794.521856
147.093748,1000,12860.598194
147.103502,1000,12926.817196
147.238925,1000,12992.768345
