#{"t_start": 1651840101.1211307, "env_id": "Hopper-v3"}
r,l,t
12.263209,20,5.776426
25.181031,22,5.799265
13.043234,14,5.814965
5.840457,8,5.824245
13.900529,16,5.842109
13.896247,17,5.860025
13.928687,16,6.113662
9.763859,15,6.130216
9.984553,15,6.148511
18.486386,30,6.176733
8.773419,15,6.194292
81.530364,49,6.259324
9.9566,13,6.280165
8.518104,23,6.303014
11.587791,15,6.320251
16.001983,27,6.375007
13.043423,16,6.394886
7.099122,9,6.406188
8.339145,28,6.431338
9.798317,13,6.44683
27.601558,27,6.511477
15.633902,25,6.53601
10.348476,14,6.552006
9.966747,13,6.565131
16.649574,36,6.598596
91.350646,51,6.695343
10.058654,28,6.728544
32.996981,33,6.813202
8.251712,13,6.832026
32.236507,36,6.865229
15.867547,17,6.886248
34.713843,43,6.981992
15.08213,17,7.005766
11.465092,23,7.029152
12.221527,17,7.047649
42.505096,69,7.173838
6.803948,14,7.200359
13.322512,21,7.22089
20.456449,20,7.242619
33.774541,39,7.349851
94.648161,63,7.410965
11.345838,19,7.514032
10.794937,15,7.530269
38.530218,38,7.564399
7.637434,11,7.581727
12.20762,20,7.682736
8.135421,11,7.695772
11.123942,14,7.709771
11.094249,34,7.74234
8.265452,18,7.763733
15.935666,17,7.782754
7.944441,11,7.88629
11.776348,18,7.906382
31.432689,32,7.936811
15.951129,26,7.964107
9.029285,13,7.980875
6.363113,31,8.114442
15.141917,21,8.139399
8.475899,11,8.152663
94.049138,71,8.319773
8.637044,17,8.345538
8.251227,10,8.3575
9.933365,20,8.376892
6.562634,9,8.388716
26.461937,25,8.557989
9.309634,13,8.579881
18.406531,17,8.603726
22.437129,26,8.6419
10.54729,18,8.672336
8.989809,13,8.69574
5.917302,10,8.880589
9.42853,12,8.898994
10.883126,20,8.930216
16.608537,18,8.957818
12.456937,27,8.994824
6.863705,11,9.01301
14.262456,17,9.22506
47.12048,37,9.275833
9.232912,14,9.301623
54.507407,38,9.537864
9.879631,13,9.563923
14.092015,24,9.59739
11.687638,21,9.629725
11.354338,23,9.6662
10.127817,15,9.693068
6.31584,9,9.909219
18.61145,27,9.944497
20.143113,21,9.977292
72.944736,71,10.252272
22.229107,21,10.278475
24.06497,23,10.299715
9.860998,15,10.315337
11.129743,13,10.331191
18.40094,24,10.511824
12.364006,17,10.530383
13.836305,15,10.547225
7.267968,13,10.562094
9.500989,12,10.575017
8.805899,18,10.593174
21.78536,29,10.782402
14.201608,16,10.803711
10.008124,22,10.826147
15.792714,36,11.029025
13.659717,19,11.051825
23.275195,25,11.081622
12.385984,16,11.100759
7.158782,23,11.123352
18.385767,20,11.322416
18.932063,29,11.3531
8.293905,13,11.369494
24.20177,25,11.393401
10.911064,17,11.412955
15.564797,18,11.618657
7.142773,10,11.630467
21.90366,21,11.64991
10.293423,22,11.672652
33.474569,38,11.711242
69.98164,57,11.955714
19.542051,21,11.982419
85.27006,69,12.246877
35.415253,32,12.28747
16.067496,21,12.311299
6.31739,9,12.533486
26.72418,21,12.554231
16.218987,23,12.579393
10.091807,15,12.597789
10.837989,12,12.610679
15.135474,22,12.632325
25.24053,24,12.877863
11.767283,20,12.899154
18.428443,20,12.920515
32.014163,37,12.955308
17.051483,28,13.221345
20.254159,28,13.250849
30.59176,47,13.532764
5.59107,24,13.562775
16.256372,18,13.584137
11.389158,16,13.600711
17.27113,16,13.617071
6.885179,30,13.905956
10.007761,21,13.942247
23.574512,29,13.983472
18.301266,21,14.018651
32.095515,31,14.418244
16.898968,18,14.45033
13.87275,15,14.473393
14.282201,15,14.495751
10.682325,14,14.51884
10.67443,19,14.548025
18.148516,30,14.946981
9.914025,20,14.978462
10.756351,15,15.005223
6.161495,11,15.026443
18.976873,17,15.054454
12.161635,30,15.466213
70.174333,70,15.560702
12.15527,23,15.849762
17.202352,33,15.882868
10.062755,23,15.907851
13.09102,21,15.929793
61.519605,57,16.253917
8.571383,17,16.277136
13.29652,14,16.292757
9.50599,14,16.307357
17.886511,23,16.605529
39.516545,28,16.633157
11.603,17,16.653133
16.803059,25,16.678366
18.300626,24,16.985259
26.859295,30,17.015153
11.853893,15,17.033588
5.186727,12,17.046744
13.346249,20,17.067782
9.106518,12,17.081422
19.559678,20,17.396672
18.203006,20,17.416977
20.56411,28,17.445555
8.831446,18,17.466089
11.118654,14,17.481392
13.791587,26,17.811101
17.629189,21,17.834172
25.33276,32,17.86573
8.706108,10,17.879851
80.277549,57,18.250737
9.333037,14,18.273261
10.341503,12,18.286602
11.701828,18,18.305198
12.94575,15,18.322012
10.564743,12,18.662368
13.552162,16,18.679922
15.970375,16,18.699278
25.573177,34,18.73521
13.209675,33,19.102576
62.751771,45,19.150086
13.035284,21,19.176306
114.376025,61,19.689075
15.260995,16,19.728047
37.509811,31,19.771305
14.737592,16,19.798433
11.116953,13,20.304513
25.840107,30,20.3486
10.134005,14,20.373401
7.666564,10,20.390133
9.57881,12,20.40762
17.510626,26,20.929589
25.137203,23,20.964982
9.994134,15,20.992319
16.580284,20,21.010571
11.928889,14,21.026173
10.512246,14,21.03909
7.784218,15,21.401277
13.103601,15,21.417141
8.822394,18,21.437559
15.475391,18,21.456638
32.920927,31,21.48646
15.573355,18,21.865231
10.303127,15,21.88316
19.853204,23,21.905075
60.398373,72,22.335414
9.577999,13,22.358104
13.604973,16,22.375072
7.654265,13,22.390656
8.45938,11,22.402752
8.296496,12,22.415087
6.432682,11,22.429093
18.166116,24,22.823487
10.153021,12,22.838222
10.043928,15,22.854287
9.450712,17,22.873579
21.504138,28,22.901892
14.431688,15,22.91914
68.038535,45,23.355177
7.769664,16,23.379004
141.859486,76,23.847481
32.755211,46,23.898463
108.241155,60,24.375475
37.803694,30,24.412831
15.511979,24,24.438136
11.9933,13,24.946315
16.581877,26,24.981433
20.056039,25,25.022979
11.495021,14,25.053445
7.773118,10,25.073204
21.687658,24,25.698847
12.244451,20,25.731655
46.137168,40,25.786705
14.201522,24,25.826763
20.345251,21,26.44866
6.114226,21,26.469502
14.851675,36,26.500352
31.174918,27,26.527177
26.28737,26,26.971107
12.129429,15,26.989877
13.869619,20,27.009693
29.150718,29,27.037426
27.749128,31,27.502708
15.246918,27,27.532118
11.909141,15,27.54977
25.360158,27,27.576358
4.861178,8,27.587932
8.428082,12,28.029348
33.44189,36,28.06189
7.205191,18,28.082875
16.518821,36,28.117393
8.643732,12,28.583934
29.468802,27,28.610121
7.887367,15,28.628063
9.424967,17,28.646052
6.924093,11,28.659895
31.510647,33,29.153011
7.461689,9,29.166718
12.118885,19,29.184944
7.583811,12,29.199845
7.847729,11,29.212429
15.36553,21,29.232975
18.681475,23,29.732908
53.306575,50,29.781991
7.185905,11,29.799725
7.970489,10,29.810399
7.100101,11,29.821766
16.372656,21,30.50211
11.630606,17,30.533649
41.721722,49,30.605382
33.248151,29,31.365956
13.53844,19,31.40097
11.336507,17,31.42839
11.823766,26,31.467234
7.550645,13,31.489831
9.833934,13,31.513552
15.0604,24,32.139488
17.790584,19,32.158438
20.193353,20,32.181091
11.592279,13,32.196111
26.460015,24,32.218605
26.11793,37,32.746326
34.981413,34,32.782769
12.532826,19,32.805532
18.465768,19,33.32547
12.710445,15,33.343082
9.29328,19,33.367867
13.47872,17,33.392843
10.73843,19,33.413304
16.41275,23,33.43799
9.452147,13,33.978609
5.103264,8,33.989528
20.197212,22,34.01021
14.647639,24,34.034212
12.99918,17,34.052673
25.839705,31,34.61415
14.61453,18,34.635308
6.278089,9,34.646533
11.381949,14,34.662336
13.301193,22,34.685145
14.87518,19,34.706379
9.077398,18,35.266301
4.772912,11,35.279337
7.454493,10,35.292627
27.304916,24,35.315477
17.766755,17,35.336359
7.341467,10,35.348715
12.905595,14,35.363723
79.708557,76,36.030717
18.39049,18,36.069981
33.683735,38,36.886325
17.568423,30,36.93538
9.307511,11,36.955756
20.95188,33,37.717285
14.737777,20,37.738303
9.634446,11,37.752681
8.613082,12,37.765188
23.488643,31,37.794737
8.026106,11,37.809988
7.119538,12,37.824458
12.514036,26,38.39467
11.548609,18,38.413729
10.184318,14,38.428932
9.253136,11,38.44206
13.292436,16,38.458797
15.414909,19,39.023918
21.574317,23,39.047528
21.542139,25,39.073973
11.446173,12,39.089688
8.209987,13,39.103123
12.616643,39,39.700839
16.058402,18,39.72542
54.730088,49,39.77088
12.278001,23,40.383714
10.329535,13,40.399481
7.801694,13,40.414281
15.98902,18,40.432664
7.927151,13,40.448196
36.674913,44,41.079282
16.637623,22,41.107154
17.037592,18,41.130765
10.303779,18,41.149805
41.582546,37,41.973926
14.628542,27,42.021981
6.95757,12,42.0431
13.593112,21,42.072479
9.415443,15,42.096592
14.121937,16,42.128511
